rhea_id	PC1	PC2	cluster	class	class_label
50361	-1.2551370485294433	-0.5710787916293136	1	1	Oxidoreductases
50362	-1.2551370485294433	-0.5710787916293136	1	1	Oxidoreductases
50365	-1.591077687799396	8.433747293202646	6	1	Oxidoreductases
50366	-1.591077687799396	8.433747293202646	6	1	Oxidoreductases
50369	6.884468587396829	0.040526636147414	0	1	Oxidoreductases
50370	6.884468587396829	0.040526636147414	0	1	Oxidoreductases
50373	-1.2388719033845619	-0.768825635543748	1	Unknown	
50374	-1.2388719033845619	-0.768825635543748	1	Unknown	
50377	-1.251582670584208	-0.9062410781865642	1	Unknown	
50378	-1.251582670584208	-0.9062410781865642	1	Unknown	
50381	-1.008055736858165	-0.7630558073822563	4	2	Transferases
50382	-1.008055736858165	-0.7630558073822563	4	2	Transferases
50385	-1.2287645644767615	4.464857231200165	6	1	Oxidoreductases
50386	-1.2287645644767615	4.464857231200165	6	1	Oxidoreductases
50389	5.975720341968073	0.1908788548266368	0	1	Oxidoreductases
50390	5.975720341968073	0.1908788548266368	0	1	Oxidoreductases
50393	-1.088134930851183	4.492820925164224	6	1	Oxidoreductases
50394	-1.088134930851183	4.492820925164224	6	1	Oxidoreductases
50397	-0.7551306325461417	-0.026732068171493623	4	2	Transferases
50398	-0.7551306325461417	-0.026732068171493623	4	2	Transferases
50401	-1.2130586899323612	-0.7701751811609924	1	Unknown	
50402	-1.2130586899323612	-0.7701751811609924	1	Unknown	
50405	-1.0980322442685637	-0.7152133257901584	4	Unknown	
50406	-1.0980322442685637	-0.7152133257901584	4	Unknown	
50409	-0.7904506080988778	0.049250420219482366	1	Unknown	
50410	-0.7904506080988778	0.049250420219482366	1	Unknown	
50413	-0.9407037257902802	-0.27609613284116735	1	2	Transferases
50414	-0.9407037257902802	-0.27609613284116735	1	2	Transferases
50417	-0.9355278027795985	-0.2897370878776026	1	2	Transferases
50418	-0.9355278027795985	-0.2897370878776026	1	2	Transferases
50421	-0.9247268342394962	-0.522155901117023	1	2	Transferases
50422	-0.9247268342394962	-0.522155901117023	1	2	Transferases
50425	-1.1027100350203818	-0.18740146925869347	1	Unknown	
50426	-1.1027100350203818	-0.18740146925869347	1	Unknown	
50429	-1.188689276306276	-1.0760138784166422	3	2	Transferases
50430	-1.188689276306276	-1.0760138784166422	3	2	Transferases
50433	-1.1481428020239417	-0.6850426943039073	1	Unknown	
50434	-1.1481428020239417	-0.6850426943039073	1	Unknown	
50437	-1.0690835568447452	-0.6831764196061497	1	Unknown	
50438	-1.0690835568447452	-0.6831764196061497	1	Unknown	
50441	-1.0732906616574205	-0.6772907491679108	1	Unknown	
50442	-1.0732906616574205	-0.6772907491679108	1	Unknown	
50445	-0.82684113374868	-0.271317679821138	1	Unknown	
50446	-0.82684113374868	-0.271317679821138	1	Unknown	
50449	-1.14909723732593	-0.6869753220008276	1	Unknown	
50450	-1.14909723732593	-0.6869753220008276	1	Unknown	
50453	-0.8093855822758788	-0.7735054773505915	1	Unknown	
50454	-0.8093855822758788	-0.7735054773505915	1	Unknown	
50457	-0.9480046049525808	-0.6704356780466258	1	Unknown	
50458	-0.9480046049525808	-0.6704356780466258	1	Unknown	
50461	-1.6028789866774966	-0.4744701146160209	5	6	Ligases
50462	-1.6028789866774966	-0.4744701146160209	5	6	Ligases
50465	6.32866433043358	0.0431020927681856	0	2	Transferases
50466	6.32866433043358	0.0431020927681856	0	2	Transferases
50469	6.32866433043358	0.0431020927681856	0	2	Transferases
50470	6.32866433043358	0.0431020927681856	0	2	Transferases
50473	-1.1574667287824096	-0.7954086201013428	4	2	Transferases
50474	-1.1574667287824096	-0.7954086201013428	4	2	Transferases
50477	-1.2051723521915287	-0.756809300779601	1	Unknown	
50478	-1.2051723521915287	-0.756809300779601	1	Unknown	
50481	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50482	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50485	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50486	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50489	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50490	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50493	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50494	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50497	-1.2364977987311903	-0.5029837568104841	4	2	Transferases
50498	-1.2364977987311903	-0.5029837568104841	4	2	Transferases
50501	-1.10942884706438	-0.49577505966354884	4	2	Transferases
50502	-1.10942884706438	-0.49577505966354884	4	2	Transferases
50505	-1.2354533342295537	-0.6145834183675565	4	2	Transferases
50506	-1.2354533342295537	-0.6145834183675565	4	2	Transferases
50509	-1.246838455734306	-0.40495399037969165	4	2	Transferases
50510	-1.246838455734306	-0.40495399037969165	4	2	Transferases
50513	-1.2199148524179266	-0.5814239746299024	4	2	Transferases
50514	-1.2199148524179266	-0.5814239746299024	4	2	Transferases
50517	-1.2286045271406731	-0.6146996802168327	4	2	Transferases
50518	-1.2286045271406731	-0.6146996802168327	4	2	Transferases
50521	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50522	-1.1075646043889908	-0.38247090831108155	4	2	Transferases
50525	-1.1086173107238233	-0.38651217408517624	4	2	Transferases
50526	-1.1086173107238233	-0.38651217408517624	4	2	Transferases
50529	-1.107510621284356	-0.38581495339065325	4	2	Transferases
50530	-1.107510621284356	-0.38581495339065325	4	2	Transferases
50533	-1.107510621284356	-0.38581495339065325	4	2	Transferases
50534	-1.107510621284356	-0.38581495339065325	4	2	Transferases
50537	-1.1327921458875156	-0.6874161427529172	1	Unknown	
50538	-1.1327921458875156	-0.6874161427529172	1	Unknown	
50541	-1.03867206298939	-0.6545602442890746	1	Unknown	
50542	-1.03867206298939	-0.6545602442890746	1	Unknown	
50545	-0.8741295987000621	-0.6449003647249527	1	Unknown	
50546	-0.8741295987000621	-0.6449003647249527	1	Unknown	
50549	-1.133610875622316	-0.6856032970668391	1	Unknown	
50550	-1.133610875622316	-0.6856032970668391	1	Unknown	
50553	-1.1420395397239462	-0.5612748167675893	1	Unknown	
50554	-1.1420395397239462	-0.5612748167675893	1	Unknown	
50557	-0.9766455218338803	-0.6668752903480335	1	Unknown	
50558	-0.9766455218338803	-0.6668752903480335	1	Unknown	
50561	-1.107510621284356	-0.38581495339065325	4	2	Transferases
50562	-1.107510621284356	-0.38581495339065325	4	2	Transferases
50565	-1.1071428160597676	-0.3888475720423698	4	2	Transferases
50566	-1.1071428160597676	-0.3888475720423698	4	2	Transferases
50569	-1.1040983287117836	-0.39096384581127114	4	2	Transferases
50570	-1.1040983287117836	-0.39096384581127114	4	2	Transferases
50573	-1.1057624481435309	-0.38660043391671806	4	2	Transferases
50574	-1.1057624481435309	-0.38660043391671806	4	2	Transferases
50577	-1.1106346361188997	-0.38335804964855735	4	2	Transferases
50578	-1.1106346361188997	-0.38335804964855735	4	2	Transferases
50581	-1.0841538927646543	-0.4826330848201391	4	2	Transferases
50582	-1.0841538927646543	-0.4826330848201391	4	2	Transferases
50585	6.957472154702082	0.0741971711620777	0	Unknown	
50586	6.957472154702082	0.0741971711620777	0	Unknown	
50589	6.864773017754036	0.055311700229086755	0	Unknown	
50590	6.864773017754036	0.055311700229086755	0	Unknown	
50593	6.961693977783939	-0.04317144344249057	0	Unknown	
50594	6.961693977783939	-0.04317144344249057	0	Unknown	
50597	-1.2354533342295537	-0.6145834183675565	4	2	Transferases
50598	-1.2354533342295537	-0.6145834183675565	4	2	Transferases
50601	-1.2354533342295537	-0.6145834183675565	4	2	Transferases
50602	-1.2354533342295537	-0.6145834183675565	4	2	Transferases
50605	-1.2169821859871057	-0.48210601956708987	4	2	Transferases
50606	-1.2169821859871057	-0.48210601956708987	4	2	Transferases
50609	6.862727055416702	0.15782235979707931	0	Unknown	
50610	6.862727055416702	0.15782235979707931	0	Unknown	
50613	6.95979754657316	0.06560236891746982	0	Unknown	
50614	6.95979754657316	0.06560236891746982	0	Unknown	
50617	6.933862076950705	0.06645962168131794	0	Unknown	
50618	6.933862076950705	0.06645962168131794	0	Unknown	
50621	-0.8384651505876499	-0.6349120558216061	2	2	Transferases
50622	-0.8384651505876499	-0.6349120558216061	2	2	Transferases
50625	-0.6222626217978674	-0.7132776866503611	4	2	Transferases
50626	-0.6222626217978674	-0.7132776866503611	4	2	Transferases
50629	-1.0336714428883342	-0.5882639044198235	1	Unknown	
50630	-1.0336714428883342	-0.5882639044198235	1	Unknown	
50633	-0.8335006857862439	-0.6714083487805097	1	4	Lyases
50634	-0.8335006857862439	-0.6714083487805097	1	4	Lyases
50637	-0.9667001201488477	-0.5386084133931291	1	4	Lyases
50638	-0.9667001201488477	-0.5386084133931291	1	4	Lyases
50641	-1.0336714428883342	-0.5882639044198235	1	Unknown	
50642	-1.0336714428883342	-0.5882639044198235	1	Unknown	
50645	-0.92431859082891	-0.48128744058516043	1	Unknown	
50646	-0.92431859082891	-0.48128744058516043	1	Unknown	
50649	-0.8335006857862439	-0.6714083487805097	1	4	Lyases
50650	-0.8335006857862439	-0.6714083487805097	1	4	Lyases
50653	-0.7169575621218452	-0.6679898776451686	1	4	Lyases
50654	-0.7169575621218452	-0.6679898776451686	1	4	Lyases
50657	-0.9667001201488477	-0.5386084133931291	1	4	Lyases
50658	-0.9667001201488477	-0.5386084133931291	1	4	Lyases
50661	-0.9777367212140665	-0.43219591990825235	1	4	Lyases
50662	-0.9777367212140665	-0.43219591990825235	1	4	Lyases
50665	-1.2766131463749026	-0.8410004558516725	2	2	Transferases
50666	-1.2766131463749026	-0.8410004558516725	2	2	Transferases
50669	-1.2766131463749026	-0.8410004558516725	2	2	Transferases
50670	-1.2766131463749026	-0.8410004558516725	2	2	Transferases
50673	-1.1149613353792096	-0.5732397096214811	1	Unknown	
50674	-1.1149613353792096	-0.5732397096214811	1	Unknown	
50677	-0.8494895345512049	-0.5211515516724349	1	3	Hydrolases
50678	-0.8494895345512049	-0.5211515516724349	1	3	Hydrolases
50681	-1.0008935662364773	-0.5685132194100294	1	3	Hydrolases
50682	-1.0008935662364773	-0.5685132194100294	1	3	Hydrolases
50685	-1.0228099950571796	-0.6403859793100265	1	3	Hydrolases
50686	-1.0228099950571796	-0.6403859793100265	1	3	Hydrolases
50693	-1.2251754288972456	-0.7929379912915687	2	2	Transferases
50694	-1.2251754288972456	-0.7929379912915687	2	2	Transferases
50697	-0.9551474899666405	-0.49638002061632014	1	1	Oxidoreductases
50698	-0.9551474899666405	-0.49638002061632014	1	1	Oxidoreductases
50701	-1.2120823733138566	-0.5391745265904008	1	1	Oxidoreductases
50702	-1.2120823733138566	-0.5391745265904008	1	1	Oxidoreductases
50705	6.952736960528943	0.06287460857108292	0	Unknown	
50706	6.952736960528943	0.06287460857108292	0	Unknown	
50709	-1.199420017939622	-0.63892255132861	1	Unknown	
50710	-1.199420017939622	-0.63892255132861	1	Unknown	
50713	-1.4815384863769132	7.834632492021205	6	1	Oxidoreductases
50714	-1.4815384863769132	7.834632492021205	6	1	Oxidoreductases
50717	-1.6162056101727442	8.609442550386118	6	1	Oxidoreductases
50718	-1.6162056101727442	8.609442550386118	6	1	Oxidoreductases
50721	-1.609620858022749	8.59985541974361	6	1	Oxidoreductases
50722	-1.609620858022749	8.59985541974361	6	1	Oxidoreductases
50725	-1.2560346272235645	-0.7855957572229302	1	Unknown	
50726	-1.2560346272235645	-0.7855957572229302	1	Unknown	
50729	-1.1324036087289677	-0.7759409623949618	1	Unknown	
50730	-1.1324036087289677	-0.7759409623949618	1	Unknown	
50733	-1.4865459813595683	8.530115845535864	6	Unknown	
50734	-1.4865459813595683	8.530115845535864	6	Unknown	
50737	-0.9499095713165757	-0.5004361821945988	1	1	Oxidoreductases
50738	-0.9499095713165757	-0.5004361821945988	1	1	Oxidoreductases
50741	-1.198365363204108	-0.24877234636323323	1	Unknown	
50742	-1.198365363204108	-0.24877234636323323	1	Unknown	
50745	-1.1350559129899929	-0.4653629390037439	1	1	Oxidoreductases
50746	-1.1350559129899929	-0.4653629390037439	1	1	Oxidoreductases
50749	-0.8184859751310359	-0.5891844966290621	1	Unknown	
50750	-0.8184859751310359	-0.5891844966290621	1	Unknown	
50753	-0.7613860072636136	-0.45464243731218856	1	Unknown	
50754	-0.7613860072636136	-0.45464243731218856	1	Unknown	
50757	5.977172506518031	8.237515995060363	6	1	Oxidoreductases
50758	5.977172506518031	8.237515995060363	6	1	Oxidoreductases
50761	-1.0037134338458558	-0.5563086909996849	1	1	Oxidoreductases
50762	-1.0037134338458558	-0.5563086909996849	1	1	Oxidoreductases
50765	-1.1819895132906064	-1.0615880250392005	3	2	Transferases
50766	-1.1819895132906064	-1.0615880250392005	3	2	Transferases
50769	-1.1803709652373002	-1.0675425053262744	3	2	Transferases
50770	-1.1803709652373002	-1.0675425053262744	3	2	Transferases
50773	-1.187869620105935	-0.455167040025684	1	1	Oxidoreductases
50774	-1.187869620105935	-0.455167040025684	1	1	Oxidoreductases
50777	6.959336547479581	0.08368010986289603	0	Unknown	
50778	6.959336547479581	0.08368010986289603	0	Unknown	
50781	6.960700889536919	0.06577041845358135	0	Unknown	
50782	6.960700889536919	0.06577041845358135	0	Unknown	
50785	6.95979754657316	0.06560236891746982	0	Unknown	
50786	6.95979754657316	0.06560236891746982	0	Unknown	
50789	6.895067226353029	0.17729554361153238	0	Unknown	
50790	6.895067226353029	0.17729554361153238	0	Unknown	
50793	-1.0775654541343291	-0.5049062219534207	1	Unknown	
50794	-1.0775654541343291	-0.5049062219534207	1	Unknown	
50797	-1.1916462072838514	-0.7480195374310282	1	Unknown	
50798	-1.1916462072838514	-0.7480195374310282	1	Unknown	
50801	-1.181275897131974	-0.7384149584544113	1	Unknown	
50802	-1.181275897131974	-0.7384149584544113	1	Unknown	
50805	-1.059408181806398	-0.7213747700464471	1	Unknown	
50806	-1.059408181806398	-0.7213747700464471	1	Unknown	
50809	-1.068577821165235	-0.6366836472767038	1	Unknown	
50810	-1.068577821165235	-0.6366836472767038	1	Unknown	
50813	-1.0696863145600797	-0.40811782403445496	1	1	Oxidoreductases
50814	-1.0696863145600797	-0.40811782403445496	1	1	Oxidoreductases
50817	6.981037552040298	0.11482365932823864	0	Unknown	
50818	6.981037552040298	0.11482365932823864	0	Unknown	
50821	6.981037552040298	0.11482365932823864	0	1	Oxidoreductases
50822	6.981037552040298	0.11482365932823864	0	1	Oxidoreductases
50825	-1.2864246726296003	-0.6187341465439534	1	Unknown	
50826	-1.2864246726296003	-0.6187341465439534	1	Unknown	
50829	-1.1898515140095933	-0.5090629964039162	1	Unknown	
50830	-1.1898515140095933	-0.5090629964039162	1	Unknown	
50833	-1.2864246726296003	-0.6187341465439534	1	Unknown	
50834	-1.2864246726296003	-0.6187341465439534	1	Unknown	
50837	-1.2864246726296003	-0.6187341465439534	1	Unknown	
50838	-1.2864246726296003	-0.6187341465439534	1	Unknown	
50841	-1.1729130044913105	-0.5022757506694996	1	Unknown	
50842	-1.1729130044913105	-0.5022757506694996	1	Unknown	
50845	-1.1782421359911175	-0.5717581332128793	1	Unknown	
50846	-1.1782421359911175	-0.5717581332128793	1	Unknown	
50849	-1.3435318307856896	-0.41315463923840806	1	Unknown	
50850	-1.3435318307856896	-0.41315463923840806	1	Unknown	
50853	-1.3429290691731794	-0.41247152821339483	1	Unknown	
50854	-1.3429290691731794	-0.41247152821339483	1	Unknown	
50857	-1.3372511314395517	-0.40640602334855147	1	Unknown	
50858	-1.3372511314395517	-0.40640602334855147	1	Unknown	
50861	-1.306590757705709	-0.4932969231024787	1	Unknown	
50862	-1.306590757705709	-0.4932969231024787	1	Unknown	
50865	-1.306590757705709	-0.4932969231024787	1	Unknown	
50866	-1.306590757705709	-0.4932969231024787	1	Unknown	
50869	-1.164790606979761	-0.5448457944339498	1	Unknown	
50870	-1.164790606979761	-0.5448457944339498	1	Unknown	
50873	-1.1650986020589216	-0.5750569936348914	1	Unknown	
50874	-1.1650986020589216	-0.5750569936348914	1	Unknown	
50877	6.962848790581847	0.05754721751239781	0	1	Oxidoreductases
50878	6.962848790581847	0.05754721751239781	0	1	Oxidoreductases
50881	-1.2986606344559555	-0.6036510596273393	1	2	Transferases
50882	-1.2986606344559555	-0.6036510596273393	1	2	Transferases
50885	-1.4016284128462206	-0.6710920051276666	1	Unknown	
50886	-1.4016284128462206	-0.6710920051276666	1	Unknown	
50889	-1.3723275634425054	-0.6443740797859078	1	Unknown	
50890	-1.3723275634425054	-0.6443740797859078	1	Unknown	
50893	-0.4509051972385937	-0.4674075449772098	1	Unknown	
50894	-0.4509051972385937	-0.4674075449772098	1	Unknown	
50897	-1.1663029116236134	-0.5433768603013279	1	Unknown	
50898	-1.1663029116236134	-0.5433768603013279	1	Unknown	
50901	-1.165671423386128	-0.3583284052623926	1	Unknown	
50902	-1.165671423386128	-0.3583284052623926	1	Unknown	
50905	-1.0721007233378528	-1.0718216950162562	3	Unknown	
50906	-1.0721007233378528	-1.0718216950162562	3	Unknown	
50909	-1.144873906224284	-0.6817652939977575	1	1	Oxidoreductases
50910	-1.144873906224284	-0.6817652939977575	1	1	Oxidoreductases
50913	-1.355972458890788	-0.5114471080833506	1	2	Transferases
50914	-1.355972458890788	-0.5114471080833506	1	2	Transferases
50917	6.752205843033996	-0.04580904004678438	0	Unknown	
50918	6.752205843033996	-0.04580904004678438	0	Unknown	
50921	-0.7239262749847469	-0.4040499594216416	1	1	Oxidoreductases
50922	-0.7239262749847469	-0.4040499594216416	1	1	Oxidoreductases
50925	-1.1895874137175635	-0.38452485279755505	1	Unknown	
50926	-1.1895874137175635	-0.38452485279755505	1	Unknown	
50929	-1.305958338194311	-0.6115253846321029	1	Unknown	
50930	-1.305958338194311	-0.6115253846321029	1	Unknown	
50933	-1.2934546363896577	-0.597838649120806	1	Unknown	
50934	-1.2934546363896577	-0.597838649120806	1	Unknown	
50937	-0.9501831656017182	-0.1885073878965568	1	2	Transferases
50938	-0.9501831656017182	-0.1885073878965568	1	2	Transferases
50941	-0.9282168576967882	-0.503200277274162	1	2	Transferases
50942	-0.9282168576967882	-0.503200277274162	1	2	Transferases
50945	6.609722919205253	0.03195758927085537	0	Unknown	
50946	6.609722919205253	0.03195758927085537	0	Unknown	
50949	-1.2967659779785583	0.266024084156502	1	3	Hydrolases
50950	-1.2967659779785583	0.266024084156502	1	3	Hydrolases
50953	-1.2756195495224785	-0.2899296922928116	1	Unknown	
50954	-1.2756195495224785	-0.2899296922928116	1	Unknown	
50957	-1.0678032479410593	-0.9487651421465737	3	2	Transferases
50958	-1.0678032479410593	-0.9487651421465737	3	2	Transferases
50961	-1.0678032479410593	-0.9487651421465737	3	2	Transferases
50962	-1.0678032479410593	-0.9487651421465737	3	2	Transferases
50965	-1.2953807860170592	0.26624503678801964	1	3	Hydrolases
50966	-1.2953807860170592	0.26624503678801964	1	3	Hydrolases
50969	-0.19008996572375314	0.527529425402843	1	3	Hydrolases
50970	-0.19008996572375314	0.527529425402843	1	3	Hydrolases
50973	-1.2766811372428342	-0.6011551627692797	1	Unknown	
50974	-1.2766811372428342	-0.6011551627692797	1	Unknown	
50977	-1.2388719033845619	-0.768825635543748	1	Unknown	
50978	-1.2388719033845619	-0.768825635543748	1	Unknown	
50981	-1.2388719033845619	-0.768825635543748	1	Unknown	
50982	-1.2388719033845619	-0.768825635543748	1	Unknown	
50985	-1.2388719033845619	-0.768825635543748	1	Unknown	
50986	-1.2388719033845619	-0.768825635543748	1	Unknown	
50989	-1.2388719033845619	-0.768825635543748	1	Unknown	
50990	-1.2388719033845619	-0.768825635543748	1	Unknown	
50993	-1.2388719033845619	-0.768825635543748	1	Unknown	
50994	-1.2388719033845619	-0.768825635543748	1	Unknown	
50997	-1.1160003242054426	-0.7872520954365599	3	2	Transferases
50998	-1.1160003242054426	-0.7872520954365599	3	2	Transferases
51001	-1.1160003242054426	-0.7872520954365599	3	2	Transferases
51002	-1.1160003242054426	-0.7872520954365599	3	2	Transferases
51005	-1.215945463194297	-0.6190368177448079	1	1	Oxidoreductases
51006	-1.215945463194297	-0.6190368177448079	1	1	Oxidoreductases
51009	-1.2154476409599717	-0.60688462391158	1	1	Oxidoreductases
51010	-1.2154476409599717	-0.60688462391158	1	1	Oxidoreductases
51013	-1.389381008561934	-0.645075003598328	1	Unknown	
51014	-1.389381008561934	-0.645075003598328	1	Unknown	
51017	-1.2365775127197078	-0.666072790533781	1	4	Lyases
51018	-1.2365775127197078	-0.666072790533781	1	4	Lyases
51021	-1.215945463194297	-0.6190368177448079	1	1	Oxidoreductases
51022	-1.215945463194297	-0.6190368177448079	1	1	Oxidoreductases
51025	6.66286224243523	0.11296773888544381	0	Unknown	
51026	6.66286224243523	0.11296773888544381	0	Unknown	
51029	-1.2536750407226738	-0.7939243265184568	1	Unknown	
51030	-1.2536750407226738	-0.7939243265184568	1	Unknown	
51033	-0.874855382661333	-0.4476343672367496	1	Unknown	
51034	-0.874855382661333	-0.4476343672367496	1	Unknown	
51037	-1.2434901164157373	-0.7776570887059112	1	Unknown	
51038	-1.2434901164157373	-0.7776570887059112	1	Unknown	
51041	-0.7250829564696493	-0.4204586416067819	1	Unknown	
51042	-0.7250829564696493	-0.4204586416067819	1	Unknown	
51045	-0.5348187699454147	-0.3677862791197325	1	Unknown	
51046	-0.5348187699454147	-0.3677862791197325	1	Unknown	
51049	-1.0971429481574828	-0.6046746724148551	1	1	Oxidoreductases
51050	-1.0971429481574828	-0.6046746724148551	1	1	Oxidoreductases
51053	-1.1085832515921867	-0.6166735403703268	1	1	Oxidoreductases
51054	-1.1085832515921867	-0.6166735403703268	1	1	Oxidoreductases
51057	-1.055303425588672	-0.5924037153510625	1	1	Oxidoreductases
51058	-1.055303425588672	-0.5924037153510625	1	1	Oxidoreductases
51061	-1.0680766458440423	-0.3419793419903126	1	1	Oxidoreductases
51062	-1.0680766458440423	-0.3419793419903126	1	1	Oxidoreductases
