rhea_id	PC1	PC2	cluster
27427	-1.3734647531910167	-0.6941049890196266	6
16822	6.9924900980007685	0.04561022967434337	1
50877	6.906347091185762	0.1661205456105095	1
31245	6.896972165189956	0.20799728434842019	1
63265	-1.304778462781312	-0.6472952879642163	6
25230	6.919857406181037	0.12397688540347555	1
33452	-1.157347676510478	-0.6796132450876213	6
44802	-1.337281579899556	-0.6924342156431863	6
13782	-1.233505154931361	-0.4703940449021893	6
65614	-1.9599166170551126	8.517201650593753	2
23641	-1.1655421620496853	-0.4241774401525152	0
52906	-0.9590744644932289	-0.7818120402403786	3
15495	-1.2793598712230676	-0.824847832998488	6
35745	6.634330280674704	0.1311357821214789	1
48786	-1.0813030657048976	-0.6122853895925499	6
59853	6.57290062916959	0.032238960066026515	1
21730	6.856770601214247	0.09407750614813071	1
46973	-1.299289957490317	-0.6122941842108518	6
61314	-1.9300005383580205	8.533812351978602	2
28072	-1.2474152126847355	-0.42823783418951256	6
37152	-1.3748992078418283	-0.8982501016160794	4
49498	-1.0338173282548864	-0.4401376931188371	6
38261	-1.1631358034390342	-0.604039007625692	6
17282	-1.1845137713961718	-0.5291264486147125	6
58581	-0.9677465266203659	-0.18085383008213163	0
31537	-1.0270325057880032	-0.364203795857191	6
27355	-1.2367758356029153	-1.1658370273171899	5
30629	6.880400453813575	0.24592805842085824	1
23133	-1.1076728771528173	-0.7642373608542371	6
65166	-1.1855324124202478	-0.5831518586788733	4
33320	-1.2779607665542254	-0.9348468080573502	4
62609	-0.9103994876986796	-0.550122863194942	6
35989	-1.378704272606962	-0.9058890591587783	4
14947	-1.211837816907083	-0.6641453274220821	3
25542	-1.1953459320524884	-0.6666782565777806	6
63517	6.827022994772743	0.14819815903792666	1
64278	-1.1495518096441222	-0.7303300944348448	6
24884	6.757562010574236	0.3082401741701031	1
35037	-1.377034822809841	-0.5179931920175036	0
32980	-1.3020438766366198	-0.4931499237460657	6
34329	6.812148230400561	0.24443430287255666	1
37620	-1.2737976276666312	-0.9315103024843915	4
66309	-1.244115675473216	-0.34694184915388887	3
38513	-1.3239980426663702	-0.8175829610413315	0
61466	-1.0499176389336142	-1.0361532407900491	5
28700	-1.256600300122579	-0.8055791907785307	6
60778	-1.0125318086552346	-0.6780716993981983	6
11181	-1.6181569804269775	-0.3244837302066699	3
21042	-1.109250349761455	-0.7616578113869339	6
67017	-1.168684645455594	-0.37496704631329003	3
60793	-1.0781018800785476	-0.2745058685624767	6
37813	-1.2818566302242045	-0.9329505982262881	4
41985	6.974483073588676	0.06416564754219828	1
50650	-0.9983031421566244	-0.7163528918255474	6
28933	-0.975645381558837	-0.8312769698863287	6
49301	-1.1410239613122566	-0.35059833565481563	6
56221	-1.1413466734552098	-0.7570798188720979	3
10274	-1.3888296066316366	-0.7025176144429011	3
42254	-1.2595675075730626	-0.7842207364428971	4
44625	6.754715701253876	0.28011219999117515	1
23866	-1.4181536622332078	-0.5668608387456316	6
54350	-1.5047935227830287	-0.6552519580902058	3
12305	6.877654627897103	0.12406493768006444	1
64293	6.6550293740190165	0.1321302200997151	1
52721	-1.3889645866578977	-0.09870061313858522	3
14774	5.740780985258269	0.013907942036487098	1
21917	-1.2601132085301403	-0.6606597085272766	6
59674	-1.3067345063571218	-0.5794667660959397	6
57881	-1.03369910526516	-0.8392998859422699	3
46754	-1.703326456516374	8.553736671647215	2
39180	6.762286939658704	0.16658977897325403	1
16163	6.911991946247879	0.06430626690336372	1
19250	-1.1257376287991656	-0.7649116494166962	6
29393	-1.6125881551192147	-0.6694759529320554	3
40325	-1.3824319052433274	-0.7943506440802293	3
28099	-1.4702202035674454	-0.6598418388179114	3
10506	6.788932140595074	0.15535919156774328	1
56553	-1.364346527941676	-0.7914290601935199	3
49473	-1.1889756796906292	-0.6762117582869432	3
66490	-1.0330928877815213	-0.7208678712075965	3
50122	-1.3468728849997895	-0.619333886434848	4
46998	-0.9354061285123982	-0.66563210893735	6
43638	1.9576269399729922	0.13519630137278296	6
44157	-1.3815882928809462	-0.6603993163440262	6
45249	-1.3167308850497423	-0.7877355289469936	0
35976	-0.8254314740823443	-0.21191934859695902	6
42526	-0.9107018664704187	-0.16662346278125703	6
62190	-1.2803572439293645	-0.711196244374745	6
14006	-0.9752788374448729	-0.9897221733509904	6
52053	-1.065789269884786	-0.7419770696981184	6
15318	-1.260837121515126	-0.8361257462311896	6
12477	-1.3627118472202575	-0.44459438904442344	6
54422	-1.386557297976933	-0.5240503658787189	3
40457	-1.2770839686163455	-0.8314616287974235	6
58218	-0.3452680923381923	-0.45974837860702494	6
16611	-1.0484945582900478	-0.09618085276290271	6
47338	-1.7530228818107252	8.524706964606242	2
19522	-1.309285466909089	-0.9795356242337596	4
46026	-1.2119824515291242	-0.6350413545736115	6
59106	-1.31628127625916	-0.4642449671304651	3
41749	-1.219390896424145	-0.2825746684324385	6
55714	-1.2934203510568274	-0.7710843339303871	0
32957	-1.2926016218570657	-0.8394173794767598	6
23682	-1.2903415303011556	-0.959785876722195	3
15330	6.890515797605867	0.1778872010640152	1
53365	5.751976620918447	1.0536609376312407	1
13999	6.509139901833559	-0.0690523874141354	1
58230	1.9355255048720426	-0.24969100161184435	6
47310	-1.9474231096088919	8.547033548048708	2
16639	-1.3025712341175064	-0.7571849434226512	3
60977	6.802296591324667	0.2750453416192246	1
18614	-1.1595035871450996	-0.6230647536687208	6
17527	-1.2876984465917736	-0.7194662170815667	6
41761	-1.3422820342683115	-0.2631641224416041	3
27382	-1.3563054841089244	-0.9023238731278516	6
51214	6.851166175136415	0.05159870001683796	1
48745	-0.768218056898559	-0.42845515504784343	6
59890	-1.2878324394359066	-0.6196308516031901	6
11630	-1.2622124997828295	-0.7300007458951325	0
57665	-1.9555416602822628	8.536068217574687	2
43610	-1.7519359967048962	-0.048273020182798436	3
25595	-1.043605973044902	-0.4708158381658235	6
62806	6.653691549164343	0.4173685336046399	1
45261	-1.3324972619239253	-0.7799372667358312	0
13027	-1.0902014883126483	-0.7351777474455493	6
25581	-1.2748153370046988	-0.696159269652025	6
54378	-0.8168641957298998	-0.5330821915143403	6
53417	-1.2246351669052598	-1.1386110729475807	5
15442	-0.7678473684952711	0.7609229202017639	6
35792	-1.2133232606157782	-0.2996330270951337	3
52709	-1.0740027335523157	-0.5098920849113985	6
55066	-1.3303749306419594	-0.8697792829499186	4
48989	6.158829361411961	0.5016891966945987	1
41013	-1.1397403371399475	-0.8339430552791406	6
18166	6.728880949706423	0.09373894514057914	1
37185	-1.3748992078418283	-0.8982501016160794	4
47462	-1.2299421487995483	-0.8479943199167009	4
19278	-1.733028650125145	-0.6991168781785527	3
30832	-1.1722651156373909	-0.6991113473269314	6
58542	-1.1552485638864658	-0.06345727583841522	6
57117	-1.3579851224916806	-0.8075355343702806	6
11142	-1.3827449388243764	-0.8271767380365947	6
31292	-1.653513557054828	7.63716807534119	2
48037	-1.1021805421984041	-0.8007468826645562	6
50678	-0.9215407815776289	-0.5891034985561611	0
21081	-1.5091681994034287	-1.1631237766009757	5
51566	-1.1385022618720249	-0.6108245785392366	0
49329	-1.1415342171025908	-0.6051146632466965	6
56209	-1.4662665181961592	-0.4624594069546739	3
39816	-1.293634302180998	-0.6546966534945696	0
33485	-1.2586170500484903	-0.6061082073373757	4
13755	6.909515983891604	0.12047821573254279	1
45513	-1.2019634745684138	-0.7597575417881332	6
43162	-1.2271064380971355	-1.1394164803979434	5
44382	-1.2184876642323967	-1.1319769993977258	5
25768	-0.8127172460146384	-0.6336486571639915	6
53826	6.764258558620561	0.05906098440163758	1
34665	-1.2359792370765545	-1.1424188378880813	5
66645	-1.122025678133413	-0.5904214427888205	6
58973	-1.2126591483065334	-0.6975354688766869	6
20610	-1.1399078425217277	-0.6463283220126101	6
47853	-1.1686495635522376	-0.33763564675453406	6
56786	-1.341629124764449	-0.515265034195616	6
60234	-0.9759848653915348	-0.6487658887467577	6
57498	-0.8775559055216885	-0.6055976939661976	6
29152	-0.8316670701108335	-0.39232603023860013	6
36072	-1.3169121477854884	-0.8685179663991326	6
19091	-1.1071519497795512	-1.1446188960455035	5
39341	6.706524684493163	0.22225234198425578	1
61894	6.65639596940833	0.13441555342261605	1
26507	-1.069208177893109	-0.7562378819214645	0
17902	-1.1080959887640935	-1.0378182674002372	5
51957	-1.2799862713368455	-0.8231210160909351	6
27619	-1.3980575636695654	-0.4741655450423853	6
30365	-1.1682776352629658	-0.4894342179021432	6
52286	-1.946434059559549	8.520905123736389	2
62345	-1.1628511891069728	-0.6867603272281835	6
24310	-1.8392344302831318	8.555258943879007	2
32572	-1.1145283901779799	-0.547678456197601	6
45922	-0.9232105985389403	-0.6570563947170742	4
64734	-1.2068759431965395	-0.5473985609593855	6
53198	-1.8731472431290066	8.53764634995423	2
34117	6.894042339182185	0.034992481643520375	1
42081	6.6910879687806855	0.10617412420647591	1
35209	-1.4047732744603771	-0.696784833877714	3
36700	-1.2036031341387519	-0.39023119651824223	3
39433	-1.2478939365347321	-0.2483869563824229	4
50485	-1.1730607770027217	-0.4633155393399161	4
40696	-1.21368676587557	-0.8051244132745904	0
29620	-1.1443704222946358	-0.807300027649371	6
61658	-1.370525744417112	-0.789092780157407	3
20162	-1.2875415758693707	-0.8315662932755685	6
66137	-1.1668552992740475	-0.5641434281059065	4
46581	-1.4674082119852523	8.552779618675416	2
30417	6.9230089715123855	0.1434502476625484	1
26275	-0.9003360655409363	-0.7700165025660702	5
31709	-0.97656490164599	-0.6664859951201443	6
66889	-1.8505653570808416	8.510441165975685	2
22013	-0.7749716406268601	-0.7190704846754372	5
64046	-1.3427060706933085	-0.7346038089257108	4
32200	-1.142340972742084	-0.20913064682056628	6
63729	-1.0507488928313429	-0.48814858279011414	3
54185	-1.121558846363364	-0.5464662333815065	6
15867	-1.004866477148133	-0.6896210471844235	6
24462	-1.2558681718899731	-0.8059619780035607	0
62437	-0.9273181726694207	-0.8563754290717296	6
65358	-1.265346299944931	-0.9409858944574357	3
59489	-1.3775035179240283	-0.6973302982331504	3
58797	-1.2247098603460247	-1.0038478593221136	4
49842	-0.9054045642395191	-0.45963243179117036	6
31721	-1.8834559437272016	8.513654862064922	2
56962	-1.269776940584817	-0.7753688790288977	3
10937	-0.8215946729268708	-0.3630388681506424	6
42917	-0.9497544172966631	-0.9755512522026392	5
34881	-1.110098369818093	-0.6088167108529043	0
63701	-1.0495531540599559	-0.8888198476044927	3
32228	-0.8535819209155657	-0.6797475989838321	6
33136	-1.299447506782359	-0.7997379593808263	0
23325	1.7296532000439924	-0.08040248811945756	6
65370	-1.4111299828341797	-0.6325293186414125	3
54813	-1.4985288137796762	-0.49077779640661173	3
12846	-1.2821201809274914	-0.8204249891246231	6
22985	-1.263003105581821	-0.6568073999058531	6
35221	-1.4047732744603771	-0.696784833877714	3
33888	6.584203533756562	0.1177364344935663	1
21254	-1.1537301154861745	-0.7870939729802607	6
29608	6.916216649682853	0.07194025470324283	1
11397	-1.4318624891403389	-0.846168527449297	3
28516	-1.6052316137304485	-0.909326026521446	4
61670	-1.515114988298341	-0.8886870988029895	4
10089	-1.1817806833813256	-0.7354091954329871	3
38705	-1.3579851224916806	-0.8075355343702806	6
37436	-1.2779607665542254	-0.9348468080573502	4
31053	6.869021495437309	0.22876422211809697	1
19907	6.8484084627043735	0.1510126349610705	1
27631	6.940573634989529	0.07094847579981158	1
40872	-1.6225190271308139	7.609976949953094	2
65402	-1.2368948280390115	-0.997777014535631	4
23457	-1.28024739123699	-0.6192535190607292	6
24338	-1.4570915818670704	-0.8194368395379814	4
13594	-1.1297040331143364	-0.5891448913122764	6
33644	-1.6367161562839643	-0.8547132988178698	4
63073	-0.9403875110808749	-0.861828372073259	4
25026	-1.2570821127237994	-0.47440033763558903	6
22749	-1.020950325104883	-0.6120321991255046	6
15683	6.704332123933271	0.06474391066634672	1
25740	-1.963929912538976	8.476582640330816	2
25998	-1.2116466252799971	-0.7305040665681624	6
20638	-1.3099571757173933	-0.8208184885480269	6
17094	-0.8381949405740654	-0.17312946977388738	6
38077	-1.3412747161533023	-0.8775758095962963	4
37344	-1.393280178382118	-0.5503486811805675	6
28264	-1.4865627079584307	-0.6297446362650612	3
61102	-1.7183364584737886	8.543851964247827	2
48590	-1.397018611860609	-0.3435014511619951	6
39369	6.681648266961838	0.15058944086329934	1
21526	-0.8348826553239721	-0.789467424741159	4
50334	-1.8762726864817807	8.523131927467187	2
66686	-1.391689157675571	-0.6156515912464982	6
10710	-1.3908575471484097	-0.49698421192894604	3
47890	-1.3154115770022308	-0.6506453040671549	3
56745	-1.123363399151379	-0.7806969145186317	6
42730	-1.236794233249541	-1.0375958919005288	5
13219	6.9066338692280365	0.17266583749622913	1
63926	-1.4069189481417592	-0.8181526156762202	3
25973	-1.226203936489127	-0.7520925652471013	6
44341	-1.554328005566867	-0.4278600200272186	3
63098	-0.8221863643671932	-0.5805323112683827	6
54634	-1.1367145215597159	-0.6080740261045067	6
33877	-1.2568070473117807	-0.6246307483436795	0
14210	-1.5046187330568037	-0.5827983969971479	3
52245	-1.2066940180279526	-0.6703066757821028	6
59310	-1.1505713370452804	-0.7327751255090024	0
46230	-1.3771551690148502	-0.8970546256687849	3
17719	-1.2753980055071308	-0.8226299888869807	3
61857	6.698979754620778	0.70715798112196	1
19734	6.782792836144409	0.05527049241711088	1
16407	6.653021992745174	0.12015041026972877	1
51994	-1.8660190167897293	8.320615888544072	2
40641	-1.2424117639906433	-0.6905066427076946	0
56037	-1.2655170446359076	-0.8144342320105669	6
10062	-1.1675553023449103	-0.6819453966292156	4
49117	6.833066057291253	0.16232119891638483	1
51758	-1.1683705177579427	-0.7171616785044144	6
27816	-1.325719371169885	-0.7545421788869082	0
50446	-1.104523037486574	-0.20959521600069664	6
48209	-1.5418803544339479	7.625977288063047	2
57329	-1.1765038789302085	-0.5726203941248358	4
38936	-1.5206870380046085	7.63414761989399	2
12675	-1.2878185671563418	-0.8084676692331982	6
44433	-1.2839676762944368	-0.26121011810051237	6
42042	-1.3328768108946858	-0.6705432989344196	3
55258	-1.1920709226463544	-0.25235925741616033	6
52537	-1.408826784810848	-0.8186786314592971	3
14562	-1.0399884676810551	-0.8456176706604902	4
64085	-1.32335021271256	-0.2852650512285685	0
53629	-1.4367365890763697	-0.7144721191329045	6
54146	-1.0922235382891696	-0.7959529116254055	6
12113	-1.1257078426140017	-0.9244533854392335	5
29185	-0.573862765692276	-0.3514420364611978	6
40133	-1.3476476428147146	-0.7853732849180587	4
19046	-0.9311833641057196	-0.7775677610098924	4
56989	-1.8382695455631728	8.542970107757263	2
16375	-1.3687186247167247	-0.7742754496399334	3
39396	6.706524684493163	0.22225234198425578	1
18358	6.930032036136708	0.14505520412326586	1
46542	-1.2202471814663356	-0.6707864339285479	6
38088	-1.3322440888650087	-0.9768703401198227	4
31912	-1.0230440359088206	-0.6198208269533075	6
59462	6.925959033731897	0.08997879884245417	1
24489	-1.043182878920755	-0.4376857198978303	6
55270	-1.2647422160824173	-0.6720496619057358	6
35584	-1.1137510025792272	-0.6438716429494102	6
53601	-1.4159077566652412	-0.7087187930016252	6
15654	-1.16091089775115	-0.9450608599287188	3
25797	-1.3487119505828864	-0.6638770468233312	6
20837	-1.3968872929614184	-0.4747322839657561	6
58754	6.925959033731897	0.08997879884245417	1
49881	-1.7414542867762344	8.549119219905462	2
66862	-1.4255787613519826	-0.48953684719256346	6
47674	2.095243886057153	0.0431436830871025	6
17043	-1.4240494287648595	-0.5579058038470958	3
37393	-1.378704272606962	-0.9058890591587783	4
18370	-1.1760064737539517	-0.5810367072821205	6
41205	-1.3644311001080116	-0.7874105878899699	0
36933	-1.1332928726935336	-0.6597172318894458	6
51770	-1.233350049101934	-0.7887019491077204	6
29813	-1.2903415303011556	-0.959785876722195	3
48221	-1.5418803544339479	7.625977288063047	2
21297	6.883778486433698	0.08225455419753187	1
31084	-0.9477548269666218	-0.6731969434154147	6
57301	-1.2397971650782276	-0.6277668228110804	0
11354	-1.4289652989854658	-0.7577594162398353	3
43374	-1.0362371581344596	-0.4688523749183349	3
45705	6.670709636691444	0.0355407122919001	1
13543	-1.0999716577548455	-0.635877963280597	6
22946	6.919468473302069	0.07893393304275001	1
33693	-0.907971667133439	-0.5832366756722895	6
64913	-1.6110530515893526	-0.7869913050037697	3
15126	-1.195444736805092	-0.4749342752153433	4
53173	-1.412661019455057	-0.4689970467115662	3
12891	6.936525394561975	0.12457007184366896	1
23494	-1.3101011022903475	-0.7287936135277389	6
14238	-1.654830526859106	8.094362584192867	2
55502	-1.8061356850042665	8.532466451550416	2
41577	-1.3284730751912976	-0.513088275654499	3
59338	-1.1375481176789217	-0.7880980357596052	6
17731	-1.1570011733203622	-0.3917739579641654	4
18402	-1.831280269819436	8.481323851177967	2
46218	6.8081293486533925	0.06562428130644492	1
47106	-0.9848511406221768	-0.38173418618545757	6
58026	-1.084263786188277	-0.7592653529761526	3
40669	-1.0770661357026057	-0.394625486592624	6
11426	-1.364346527941676	-0.7914290601935199	3
57473	-1.198877283013025	-0.43684217899952493	3
48553	-1.3128145109872147	-0.8063544104797471	0
58998	-1.2102286898793104	-0.6910951949407435	6
51002	-1.1745245390397483	-0.8663188949628958	5
10738	6.8932259402619485	0.15377045193360545	1
15898	-1.220395716451189	-0.01956932955938771	6
42718	-1.2212451246225549	-0.6675922390121278	6
45077	-1.860706240268627	8.006432066520219	2
44369	6.907992179771434	0.2599241823674581	1
34856	-1.2243912322030974	-0.6513744962271799	0
43406	-1.246083641918607	-0.4484000766969009	3
65238	-1.2856402700196214	-0.9597570199600429	4
52494	-1.9752306136020716	8.506794831005951	2
15907	-1.3571517015686057	-0.408511721391424	6
24502	-1.236229273460033	-0.7808784215817185	6
62557	-1.2532703439320043	-0.7201480419958365	0
32360	-1.1621921135637026	-0.8309060490014455	3
63649	-1.2287943938272992	-0.5859014821991382	6
22173	-1.0448304173390803	-0.8448539260857575	3
64126	-1.2035753193861156	-0.7309138924195295	0
26315	-0.820030026072383	-0.7317440388249062	6
31669	-1.2159476712227375	-0.43176931071389524	6
30577	-0.47916732022755687	-0.25156291357317034	6
20002	6.907610765401123	0.13104082479590454	1
66057	-1.0689916071575023	-0.8436682118412995	6
61738	-1.245742338357813	-0.7995207651424128	3
56194	-1.3054222690722064	-0.7630030514305203	3
60426	-1.1194488811568348	-0.5712138023330141	6
29740	-1.2903415303011556	-0.959785876722195	3
19683	-1.37605461544739	-0.8077615699232489	4
36660	-1.4023474494769792	-0.5914492264774074	6
39553	6.681648266961838	0.15058944086329934	1
44590	-1.2445914155585518	-0.7605441672166581	0
35369	6.762286939658704	0.16658977897325403	1
64898	-1.6110530515893526	-0.7869913050037697	3
34077	-1.4033927031454192	-0.5844917433437662	6
64654	6.291826287540586	-0.05641207073032999	1
22601	-1.3038702711391092	-0.4537551694361174	0
32412	6.792076342486549	0.2279885183906731	1
54797	6.901371213760735	0.058013347229319015	1
45842	6.791306532145956	0.23466113592443275	1
62225	6.713357288727616	0.25651908909842613	1
24270	6.630608141520526	0.0026233382867765034	1
55489	-1.7956199148793486	8.527740129370901	2
46393	-1.9745633481711757	8.509654934559865	2
27779	-1.1206037031901654	-0.8117956554340122	6
30205	-1.3166617488115784	-0.7668787866232502	3
26467	-1.2290788631297926	-1.0291793031978833	5
17862	-1.1609814622315582	-0.4817147599869589	6
38881	-1.31047438339643	-0.7383695063784173	6
51837	-1.6367161562839643	-0.8547132988178698	4
36112	-1.1628961943035416	-1.222141202814623	5
50297	-1.543750189334537	8.319775138497393	2
39221	6.791306532145956	0.23466113592443275	1
60354	-0.6719130403021869	-0.06209688538524503	6
29032	-1.4105965279694888	-0.5258420232953961	0
40084	-1.9604914876769184	8.585591504055833	2
47933	6.903963118466925	0.12755405739699435	1
66725	-1.026667916648687	-0.6396716433756898	6
58813	-1.5579025528665047	-0.3806374620236755	3
51189	-1.2819658238099751	-0.6253055375127841	6
20770	-1.1531415835062675	-0.7229552377505732	0
34705	-1.4336732625718793	-0.6045270717602923	6
63885	-1.0089884351675436	-0.771961824041924	6
42693	-1.264236658565319	-0.6782494551262328	6
53946	6.856392560837522	0.14963539900514708	1
39209	6.791306532145956	0.23466113592443275	1
21446	6.530595417307993	0.1930113447614234	1
11585	-1.2130337876744726	-0.7403384395152933	6
28304	-1.4277659853334002	-0.5007060275391614	6
61062	-1.2200938146783238	-0.5764208056586567	3
20758	-1.22804582402789	-0.7103082330550163	4
38117	-1.3757198559149928	-0.7781308224212596	4
37224	-1.3748992078418283	-0.8982501016160794	4
35433	-1.1953112699499617	-0.6428479177007652	6
22629	-0.9121662226977395	-0.5153893946030719	3
63113	-1.2576614199052023	-0.8557360977895135	6
24258	-1.2255167435130985	-0.7594415020594016	3
33724	-1.3306026328208047	-0.20317900677611897	6
65562	-0.7789005755357464	-0.10617352851618657	6
23537	-1.2197832261224208	-0.8885103152602848	6
40912	-1.4022119479891373	-0.8723716956733911	0
36884	-1.2204372421279486	-0.6353382769880443	6
19867	-1.2123871909344384	-0.7662637537720393	6
27751	-1.302547101674917	-0.2401155759113851	6
31133	-1.261643754173508	-0.1896239649549887	6
58185	6.542996523407882	0.12156791244902057	1
38665	-1.5288021076373868	-0.43927677159406714	0
17686	-0.9067391852782848	-0.7685386721525206	6
37556	-1.4365713441501584	-0.7306839612641368	6
28476	-1.2849960179193034	-0.5617689691587303	0
29768	-1.2903415303011556	-0.959785876722195	3
21334	-0.9685127348724724	-0.5928895679110161	4
16598	-1.249905456070706	-0.09179954348975346	6
48382	-1.0550525799603678	-0.609957696595581	3
36648	-1.3500486764846669	-0.481068795013185	4
35341	6.767490150966665	0.23996457523833573	1
15091	-1.1399414836927613	-0.7279460369078244	6
54973	-1.3894020883801674	-0.9111239131284845	4
12926	-0.962234386922777	-0.22324933374226244	6
23245	-1.1500442549952166	-1.0264373175681538	5
65210	-1.308400613950979	-0.839737122055219	4
13386	-1.246810310043899	-0.6471170911483652	0
33056	-1.1248629279000555	-0.638814217555088	6
25634	-1.0908643368997075	-1.122147795820018	5
63661	-0.9203412751806888	-0.32575446140958053	6
12098	-1.2063023144164504	-0.41874276210572525	6
32348	-1.232494300647377	-1.0416395735965538	5
42877	-1.169740009810805	-0.8178337520878002	5
56802	-0.6382874334462043	0.1352263564160318	0
10857	-1.221845184919924	-0.6447557028870565	3
49922	-1.2002700316522497	-0.5586613779192031	0
31641	-1.2219301284890958	-1.1351530776996952	5
20994	-1.1112849697745577	-1.0264018551012668	5
59502	-1.384915710652201	-0.7005155732162662	3
18238	-0.5971473508541021	-0.5945944159284826	6
46422	-1.2226422030381587	-0.5706815694475804	6
31872	-1.0663181316123354	-0.5030126055951745	6
19126	-1.1305560859482853	-0.7541703494101275	6
16215	-1.1741218695519333	-0.7472942906709098	3
40053	-0.7036186062816263	-0.7825734515373369	6
54026	-1.0190704095222018	-0.8034932382722829	6
12073	-1.1065197555188877	-0.7697034642636517	6
53749	-1.2043994316815216	-0.16939695680579905	3
52457	-0.7242525839751626	-0.7079852134557101	3
14402	6.962695896294597	0.05828565829536067	1
62594	6.675330460564876	0.2669536066005024	1
55338	-1.20653484621121	-1.1299337876544977	5
42122	6.883024670690126	0.09289762356821661	1
54998	-0.8142581241435026	-0.7094301809012191	3
44553	-1.2144478721504899	-0.832978984291023	0
12715	-1.3094895314124442	-0.6072989926382056	3
57249	-1.1154529786576772	-0.6884365159343325	0
38856	-1.136253847152723	-0.569762161307524	6
27976	-1.2071165563502746	-0.1983429492944025	0
50526	-1.1695399208655666	-0.46227697459189027	4
48369	-1.2934973949961734	-0.6250260659486995	3
49077	-1.8410999172643063	8.50514410256343	2
66094	-0.9169299867062503	-0.3317855348896336	6
51638	-1.047468955214205	-0.6056519065579222	6
19898	6.821546983879302	0.3159960834102361	1
56157	-1.330730145635708	-0.410159361735862	4
10102	-1.2865687236906065	-0.5864865511644711	6
40721	-1.2545272939033325	0.06899063264516578	6
29797	-1.2903415303011556	-0.959785876722195	3
61937	-1.2903415303011556	-0.959785876722195	3
19654	6.794449567716489	0.03932123811130025	1
39584	6.681766048601235	0.1504680484097658	1
16567	-0.9632673030501957	-0.6514831425077441	6
46350	-0.8858590352972585	-0.6713503162564589	6
17679	-0.6601297957037288	-0.450052003408093	6
59270	-1.1482876738272079	-0.4259452133691155	6
14370	-1.4264501503986957	-0.6977899548396435	6
65589	-1.918325008725145	8.514438610680301	2
52325	-1.9457213698424018	8.333972909931553	2
33917	-1.2796643103091143	-0.44018347334588676	6
64697	6.610537742927525	0.14387441471274592	1
54754	-1.2769115001762135	4.2869356371160805	2
45881	-0.8469228370180865	-0.7247377847121405	4
44221	-1.6367161562839643	-0.8547132988178698	4
63846	-1.0976668128962603	-0.8785507151760372	6
25813	-1.1397459819031317	-0.6625243882200579	6
42650	-1.2097690658005824	-0.7512876591438316	6
53985	-0.9416859643944772	-0.8022237582087075	6
13379	-1.3340756067816553	-1.0018107160539371	3
61089	-0.6704722259449053	-0.6996144223946958	6
10670	-1.2831658429858543	-0.8179928523910522	6
56625	-1.0971030102180268	-0.7395992609142963	6
50254	-1.359908692747019	-0.7583369938953473	0
60397	-0.9836304167352313	-0.6311474272515738	6
34936	-1.3401755108829072	-0.6644651048887877	6
43566	-0.9721785480214796	-0.8239937132083148	6
