rhea_id	PC1	PC2	cluster	class	class_label
10114	-1.2239957175381615	-0.9147379672552333	1	4	Lyases
10117	6.99914822998488	0.07918162042712808	2	1	Oxidoreductases
10118	6.99914822998488	0.07918162042712808	2	1	Oxidoreductases
10121	-0.15663194332293862	0.5459334100528964	1	3	Hydrolases
10122	-0.15663194332293862	0.5459334100528964	1	3	Hydrolases
10125	6.722747870994095	0.08424118932716548	2	1	Oxidoreductases
10126	6.722747870994095	0.08424118932716548	2	1	Oxidoreductases
10129	-1.1314780265115392	-0.5574771492397489	1	5	Isomerases
10130	-1.1314780265115392	-0.5574771492397489	1	5	Isomerases
10133	-1.3957474472659932	-0.6914719964461159	0	6	Ligases
10134	-1.3957474472659932	-0.6914719964461159	0	6	Ligases
10137	-1.2021026608579592	-0.5079222408354683	1	4	Lyases
10138	-1.2021026608579592	-0.5079222408354683	1	4	Lyases
10141	6.918180217831818	0.13747403042957015	2	1	Oxidoreductases
10142	6.918180217831818	0.13747403042957015	2	1	Oxidoreductases
10145	-1.214314630664898	-0.4948607925517898	1	3	Hydrolases
10146	-1.214314630664898	-0.4948607925517898	1	3	Hydrolases
10149	-0.8790386216212195	0.2152604375463037	1	3	Hydrolases
10150	-0.8790386216212195	0.2152604375463037	1	3	Hydrolases
10153	-1.1596220677686966	-0.6846351435549136	0	2	Transferases
10154	-1.1596220677686966	-0.6846351435549136	0	2	Transferases
10157	-1.520115071287476	8.552406190428474	3	1	Oxidoreductases
10158	-1.520115071287476	8.552406190428474	3	1	Oxidoreductases
10161	7.072724968916127	-0.07503218485117388	2	1	Oxidoreductases
10162	7.072724968916127	-0.07503218485117388	2	1	Oxidoreductases
10165	-1.133286940414994	-0.6556975441372497	1	4	Lyases
10166	-1.133286940414994	-0.6556975441372497	1	4	Lyases
10169	-1.0686151468993927	-0.5928124859112306	1	1	Oxidoreductases
10170	-1.0686151468993927	-0.5928124859112306	1	1	Oxidoreductases
10173	-0.9504225133263111	-0.7071472655257366	1	3	Hydrolases
10174	-0.9504225133263111	-0.7071472655257366	1	3	Hydrolases
10177	6.865074348895647	0.12817292904078242	2	1	Oxidoreductases
10178	6.865074348895647	0.12817292904078242	2	1	Oxidoreductases
10181	6.4078164235405275	-0.10153178214895187	2	1	Oxidoreductases
10182	6.4078164235405275	-0.10153178214895187	2	1	Oxidoreductases
10185	-0.9055888639375883	-0.6259374361069651	1	3	Hydrolases
10186	-0.9055888639375883	-0.6259374361069651	1	3	Hydrolases
10189	-1.0646480380974739	-0.435336546457362	4	2	Transferases
10190	-1.0646480380974739	-0.435336546457362	4	2	Transferases
10193	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10194	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10197	-0.4616699842096786	-0.5531188613543689	1	4	Lyases
10198	-0.4616699842096786	-0.5531188613543689	1	4	Lyases
10201	6.912582405769713	0.009564173197422712	2	1	Oxidoreductases
10202	6.912582405769713	0.009564173197422712	2	1	Oxidoreductases
10205	-1.455687692889467	7.745947119262735	3	1	Oxidoreductases
10206	-1.455687692889467	7.745947119262735	3	1	Oxidoreductases
10209	-0.5232583426482686	-0.35829507766569957	1	2	Transferases
10210	-0.5232583426482686	-0.35829507766569957	1	2	Transferases
10213	-0.9266446990984136	-0.48708529293266917	1	2	Transferases
10214	-0.9266446990984136	-0.48708529293266917	1	2	Transferases
10217	-1.0822614771276184	-0.8550710778815259	0	2	Transferases
10218	-1.0822614771276184	-0.8550710778815259	0	2	Transferases
10221	-1.6178816389624286	-0.31835918491047455	0	6	Ligases
10222	-1.6178816389624286	-0.31835918491047455	0	6	Ligases
10225	-1.1622705998024183	-0.3792631354263232	0	2	Transferases
10226	-1.1622705998024183	-0.3792631354263232	0	2	Transferases
10229	-0.7985875884727492	-0.6190470275159484	1	Unknown	
10230	-0.7985875884727492	-0.6190470275159484	1	Unknown	
10233	0.21998607903588205	-0.5152340141182151	1	2	Transferases
10234	0.21998607903588205	-0.5152340141182151	1	2	Transferases
10237	-1.0013179125573668	-0.6982773224886533	5	2	Transferases
10238	-1.0013179125573668	-0.6982773224886533	5	2	Transferases
10241	6.838825458917525	0.04063447993533207	2	1	Oxidoreductases
10242	6.838825458917525	0.04063447993533207	2	1	Oxidoreductases
10245	-1.1301249005305307	-0.5732810192169558	1	3	Hydrolases
10246	-1.1301249005305307	-0.5732810192169558	1	3	Hydrolases
10249	-1.5244062295531273	-0.5745290388047589	0	3	Hydrolases
10250	-1.5244062295531273	-0.5745290388047589	0	3	Hydrolases
10253	-1.3337256891193001	-0.6198161479688165	1	2	Transferases
10254	-1.3337256891193001	-0.6198161479688165	1	2	Transferases
10257	-1.3121534527289764	-0.7507292515811526	0	2	Transferases
10258	-1.3121534527289764	-0.7507292515811526	0	2	Transferases
10261	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10262	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10265	-1.1395475673898552	-0.6675254962428605	1	5	Isomerases
10266	-1.1395475673898552	-0.6675254962428605	1	5	Isomerases
10269	-0.9332837912405534	-0.5853820237351727	1	4	Lyases
10270	-0.9332837912405534	-0.5853820237351727	1	4	Lyases
10273	-1.3088646197610405	-0.6163207853951376	0	2	Transferases
10274	-1.3088646197610405	-0.6163207853951376	0	2	Transferases
10277	-1.1059564211735584	-0.7882716746749254	0	2	Transferases
10278	-1.1059564211735584	-0.7882716746749254	0	2	Transferases
10281	-1.068414338081103	-0.6680047909120714	6	2	Transferases
10282	-1.068414338081103	-0.6680047909120714	6	2	Transferases
10285	-1.2589022719875214	-0.7007324270901084	1	5	Isomerases
10286	-1.2589022719875214	-0.7007324270901084	1	5	Isomerases
10289	-1.074249635643852	-0.621385121787192	1	3	Hydrolases
10290	-1.074249635643852	-0.621385121787192	1	3	Hydrolases
10293	-0.8806023853938304	-0.5042859114321618	4	2	Transferases
10294	-0.8806023853938304	-0.5042859114321618	4	2	Transferases
10297	6.99246732284851	0.00988447003515559	2	1	Oxidoreductases
10298	6.99246732284851	0.00988447003515559	2	1	Oxidoreductases
10301	6.99246732284851	0.00988447003515559	2	1	Oxidoreductases
10302	6.99246732284851	0.00988447003515559	2	1	Oxidoreductases
10305	-1.1988887500024525	-0.20246473070664242	4	2	Transferases
10306	-1.1988887500024525	-0.20246473070664242	4	2	Transferases
10313	6.506205723868185	0.06690064075375923	2	1	Oxidoreductases
10314	6.506205723868185	0.06690064075375923	2	1	Oxidoreductases
10317	-0.9255943399216833	-0.5109553829883627	1	1	Oxidoreductases
10318	-0.9255943399216833	-0.5109553829883627	1	1	Oxidoreductases
10321	-0.7690318423511151	-0.6867911055076455	1	4	Lyases
10322	-0.7690318423511151	-0.6867911055076455	1	4	Lyases
10325	6.999535207046018	-0.059183088108726085	2	1	Oxidoreductases
10326	6.999535207046018	-0.059183088108726085	2	1	Oxidoreductases
10329	6.999535207046018	-0.059183088108726085	2	1	Oxidoreductases
10330	6.999535207046018	-0.059183088108726085	2	1	Oxidoreductases
10333	-1.1038135996979475	-0.4649678008983385	4	2	Transferases
10334	-1.1038135996979475	-0.4649678008983385	4	2	Transferases
10337	-0.8598467287100849	-0.6110014103595433	1	4	Lyases
10338	-0.8598467287100849	-0.6110014103595433	1	4	Lyases
10341	-1.1238263298823883	-0.5151004308359947	1	4	Lyases
10342	-1.1238263298823883	-0.5151004308359947	1	4	Lyases
10345	-1.2022936724875306	-0.6406314308924425	4	2	Transferases
10346	-1.2022936724875306	-0.6406314308924425	4	2	Transferases
10349	-1.136643541129658	-0.5120827823486439	0	3	Hydrolases
10350	-1.136643541129658	-0.5120827823486439	0	3	Hydrolases
10353	-1.1150821099962986	-0.17957929305885162	1	3	Hydrolases
10354	-1.1150821099962986	-0.17957929305885162	1	3	Hydrolases
10357	7.050193263829323	-0.059820646108069905	2	1	Oxidoreductases
10358	7.050193263829323	-0.059820646108069905	2	1	Oxidoreductases
10361	-1.1987664148597237	-0.5445052045888656	1	3	Hydrolases
10362	-1.1987664148597237	-0.5445052045888656	1	3	Hydrolases
10365	-0.7855039362075593	-0.7198544031541639	4	2	Transferases
10366	-0.7855039362075593	-0.7198544031541639	4	2	Transferases
10369	-0.8769783134990398	-0.568604833032261	1	2	Transferases
10370	-0.8769783134990398	-0.568604833032261	1	2	Transferases
10373	6.301934359406249	0.001084256500751858	2	1	Oxidoreductases
10374	6.301934359406249	0.001084256500751858	2	1	Oxidoreductases
10377	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10378	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10381	-0.935233029065974	-0.14303162861123658	1	2	Transferases
10382	-0.935233029065974	-0.14303162861123658	1	2	Transferases
10385	-1.197007292358286	-0.7193504846710927	1	Unknown	
10386	-1.197007292358286	-0.7193504846710927	1	Unknown	
10389	-0.9539138165736816	-0.7871962957170631	0	4	Lyases
10390	-0.9539138165736816	-0.7871962957170631	0	4	Lyases
10393	6.648662220281309	-0.08786548620748147	2	1	Oxidoreductases
10394	6.648662220281309	-0.08786548620748147	2	1	Oxidoreductases
10397	6.945049143835407	0.10882390002999537	2	1	Oxidoreductases
10398	6.945049143835407	0.10882390002999537	2	1	Oxidoreductases
10401	-0.8602363179198946	-0.6668877787871841	1	2	Transferases
10402	-0.8602363179198946	-0.6668877787871841	1	2	Transferases
10409	-1.1004333179947492	-0.8548117784812953	4	2	Transferases
10410	-1.1004333179947492	-0.8548117784812953	4	2	Transferases
10413	-1.411727179250335	-0.6774900714060776	0	3	Hydrolases
10414	-1.411727179250335	-0.6774900714060776	0	3	Hydrolases
10417	-0.7535638382233322	-0.5538002607643112	1	4	Lyases
10418	-0.7535638382233322	-0.5538002607643112	1	4	Lyases
10421	-0.9171913187575618	-0.6748394640648192	1	2	Transferases
10422	-0.9171913187575618	-0.6748394640648192	1	2	Transferases
10425	-0.8055778623794092	-0.1838287767613166	1	3	Hydrolases
10426	-0.8055778623794092	-0.1838287767613166	1	3	Hydrolases
10429	-1.1454962928905295	-0.48046733348735443	1	1	Oxidoreductases
10430	-1.1454962928905295	-0.48046733348735443	1	1	Oxidoreductases
10433	-0.7468615365905693	-0.40611302368393165	1	3	Hydrolases
10434	-0.7468615365905693	-0.40611302368393165	1	3	Hydrolases
10437	-0.571183696539992	-0.7222568652898304	1	4	Lyases
10438	-0.571183696539992	-0.7222568652898304	1	4	Lyases
10441	-0.9337488543965626	-0.6309837025764807	1	3	Hydrolases
10442	-0.9337488543965626	-0.6309837025764807	1	3	Hydrolases
10445	-1.1891812934126929	-1.092900983166365	6	2	Transferases
10446	-1.1891812934126929	-1.092900983166365	6	2	Transferases
10449	-0.716706574501039	-0.29397043066532275	1	1	Oxidoreductases
10450	-0.716706574501039	-0.29397043066532275	1	1	Oxidoreductases
10453	-1.413695733842952	8.273072658373652	3	Unknown	
10454	-1.413695733842952	8.273072658373652	3	Unknown	
10457	-1.227583290187345	-0.6645919460364345	4	2	Transferases
10458	-1.227583290187345	-0.6645919460364345	4	2	Transferases
10461	-1.15295713774275	-0.5411902863469363	1	5	Isomerases
10462	-1.15295713774275	-0.5411902863469363	1	5	Isomerases
10465	-0.8893266646234458	-0.2947396595202999	1	3	Hydrolases
10466	-0.8893266646234458	-0.2947396595202999	1	3	Hydrolases
10469	-0.9468919830791875	-0.46242198063310663	1	4	Lyases
10470	-0.9468919830791875	-0.46242198063310663	1	4	Lyases
10473	-0.8990166179417648	-0.8058739504689818	1	4	Lyases
10474	-0.8990166179417648	-0.8058739504689818	1	4	Lyases
10481	-1.2396039120593372	-0.5478895116698254	1	Unknown	
10482	-1.2396039120593372	-0.5478895116698254	1	Unknown	
10485	-0.9010776038871484	0.058943173674744	1	3	Hydrolases
10486	-0.9010776038871484	0.058943173674744	1	3	Hydrolases
10489	-0.9697240017580618	-0.5136395983690256	0	6	Ligases
10490	-0.9697240017580618	-0.5136395983690256	0	6	Ligases
10493	-1.3570303455491366	-0.6301911848965207	1	3	Hydrolases
10494	-1.3570303455491366	-0.6301911848965207	1	3	Hydrolases
10501	-1.0768104148393556	-0.570145444709951	4	2	Transferases
10502	-1.0768104148393556	-0.570145444709951	4	2	Transferases
10509	-1.0971445513014695	-0.5286030348102382	1	2	Transferases
10510	-1.0971445513014695	-0.5286030348102382	1	2	Transferases
10517	7.015967297824603	-0.06470311829904019	2	1	Oxidoreductases
10518	7.015967297824603	-0.06470311829904019	2	1	Oxidoreductases
10521	-1.1024947252203838	-0.7895994754614631	5	2	Transferases
10522	-1.1024947252203838	-0.7895994754614631	5	2	Transferases
10525	-0.8048742526896596	-0.6254499450238553	1	4	Lyases
10526	-0.8048742526896596	-0.6254499450238553	1	4	Lyases
10529	-1.3988828700589981	8.55216568843073	3	1	Oxidoreductases
10530	-1.3988828700589981	8.55216568843073	3	1	Oxidoreductases
10533	-1.2337781753354056	-0.5483330873306909	1	4	Lyases
10534	-1.2337781753354056	-0.5483330873306909	1	4	Lyases
10537	-1.185620939573348	-0.708356203599086	1	3	Hydrolases
10538	-1.185620939573348	-0.708356203599086	1	3	Hydrolases
10541	-1.2198503159407283	-0.665861213563595	1	4	Lyases
10542	-1.2198503159407283	-0.665861213563595	1	4	Lyases
10549	-0.9945541977356014	-0.32436382057314045	1	1	Oxidoreductases
10550	-0.9945541977356014	-0.32436382057314045	1	1	Oxidoreductases
10553	-1.205916820555634	-0.5057682482308066	1	1	Oxidoreductases
10554	-1.205916820555634	-0.5057682482308066	1	1	Oxidoreductases
10557	-1.2548512233212352	-0.006874369926464638	1	2	Transferases
10558	-1.2548512233212352	-0.006874369926464638	1	2	Transferases
10561	-0.6435529597950636	-0.2620125112093498	1	3	Hydrolases
10562	-0.6435529597950636	-0.2620125112093498	1	3	Hydrolases
10565	-1.0648867571298626	-0.7488820515603747	1	3	Hydrolases
10566	-1.0648867571298626	-0.7488820515603747	1	3	Hydrolases
10569	-0.9280384001019265	-0.3849875948790833	5	2	Transferases
10570	-0.9280384001019265	-0.3849875948790833	5	2	Transferases
10573	-1.0268093990902114	-0.7486513743261187	1	5	Isomerases
10574	-1.0268093990902114	-0.7486513743261187	1	5	Isomerases
10577	-1.424958335552899	-0.48715130856243427	0	2	Transferases
10578	-1.424958335552899	-0.48715130856243427	0	2	Transferases
10581	-1.2916688541105106	-0.5850201833305642	0	6	Ligases
10582	-1.2916688541105106	-0.5850201833305642	0	6	Ligases
10585	6.315708729712528	0.01249455019234006	2	2	Transferases
10586	6.315708729712528	0.01249455019234006	2	2	Transferases
10589	6.642376133882598	0.10169367027997275	2	2	Transferases
10590	6.642376133882598	0.10169367027997275	2	2	Transferases
10593	-1.410827353592107	8.624519328172537	3	Unknown	
10594	-1.410827353592107	8.624519328172537	3	Unknown	
10597	-1.0747134740680517	-0.7268292554636476	0	2	Transferases
10598	-1.0747134740680517	-0.7268292554636476	0	2	Transferases
10601	-0.9220973559672413	-0.6495151076657116	1	5	Isomerases
10602	-0.9220973559672413	-0.6495151076657116	1	5	Isomerases
10605	-1.3620704889238304	-0.5286637061054592	1	3	Hydrolases
10606	-1.3620704889238304	-0.5286637061054592	1	3	Hydrolases
10609	-1.402498561487223	8.643995492263425	3	1	Oxidoreductases
10610	-1.402498561487223	8.643995492263425	3	1	Oxidoreductases
10613	-1.006660563819546	-0.6840277280276564	5	2	Transferases
10614	-1.006660563819546	-0.6840277280276564	5	2	Transferases
10617	6.70900748981489	-0.07616570035511153	2	1	Oxidoreductases
10618	6.70900748981489	-0.07616570035511153	2	1	Oxidoreductases
10621	6.388029527757985	-0.1408599987539639	2	1	Oxidoreductases
10622	6.388029527757985	-0.1408599987539639	2	1	Oxidoreductases
10629	-1.2299100954134512	-0.7860070920077792	1	2	Transferases
10630	-1.2299100954134512	-0.7860070920077792	1	2	Transferases
10633	7.0188113663615255	-0.08616461289662404	2	1	Oxidoreductases
10634	7.0188113663615255	-0.08616461289662404	2	1	Oxidoreductases
10637	7.0188113663615255	-0.08616461289662404	2	1	Oxidoreductases
10638	7.0188113663615255	-0.08616461289662404	2	1	Oxidoreductases
10645	-0.33320351017173666	-0.5086360295469091	1	3	Hydrolases
10646	-0.33320351017173666	-0.5086360295469091	1	3	Hydrolases
10649	6.993765964275848	-0.02097538406577473	2	Unknown	
10650	6.993765964275848	-0.02097538406577473	2	Unknown	
10653	6.99671034655814	-0.06987125977317134	2	1	Oxidoreductases
10654	6.99671034655814	-0.06987125977317134	2	1	Oxidoreductases
10657	-1.077932291608396	-1.0005093127246596	6	2	Transferases
10658	-1.077932291608396	-1.0005093127246596	6	2	Transferases
10661	-1.244945846443513	-0.7566768906282816	1	5	Isomerases
10662	-1.244945846443513	-0.7566768906282816	1	5	Isomerases
10665	6.784843535994935	-0.05338527984649531	2	1	Oxidoreductases
10666	6.784843535994935	-0.05338527984649531	2	1	Oxidoreductases
10669	-1.2308081727500921	-0.7550838748217495	1	2	Transferases
10670	-1.2308081727500921	-0.7550838748217495	1	2	Transferases
10673	-0.8705824720804465	0.5355189802077446	1	4	Lyases
10674	-0.8705824720804465	0.5355189802077446	1	4	Lyases
10677	-0.9216516054800252	-0.6154886442955139	1	Unknown	
10678	-0.9216516054800252	-0.6154886442955139	1	Unknown	
10681	-0.88321406593402	-0.6737821246190141	1	5	Isomerases
10682	-0.88321406593402	-0.6737821246190141	1	5	Isomerases
10685	-1.11511412632208	-0.6430653686616755	1	3	Hydrolases
10686	-1.11511412632208	-0.6430653686616755	1	3	Hydrolases
10689	-1.3221081098817007	-0.4893472251902162	1	3	Hydrolases
10690	-1.3221081098817007	-0.4893472251902162	1	3	Hydrolases
10693	-0.27844133740017024	0.8679386131381956	1	1	Oxidoreductases
10694	-0.27844133740017024	0.8679386131381956	1	1	Oxidoreductases
10697	-1.569115678817283	-0.4409539944672667	0	6	Ligases
10698	-1.569115678817283	-0.4409539944672667	0	6	Ligases
10701	-1.1149314801853794	-0.6322382377754008	1	3	Hydrolases
10702	-1.1149314801853794	-0.6322382377754008	1	3	Hydrolases
10705	-1.4941117106933968	-0.5657692812064241	0	6	Ligases
10706	-1.4941117106933968	-0.5657692812064241	0	6	Ligases
10709	-1.2968781721076343	-0.40290009127823073	0	2	Transferases
10710	-1.2968781721076343	-0.40290009127823073	0	2	Transferases
10713	-0.9955141741496819	-0.34927507910201533	1	1	Oxidoreductases
10714	-0.9955141741496819	-0.34927507910201533	1	1	Oxidoreductases
10717	-1.3195541749912747	-0.652686670926277	1	5	Isomerases
10718	-1.3195541749912747	-0.652686670926277	1	5	Isomerases
10721	-0.7783062719398637	-0.7900028389719459	1	1	Oxidoreductases
10722	-0.7783062719398637	-0.7900028389719459	1	1	Oxidoreductases
10725	7.074538251000568	-0.05728764770461844	2	1	Oxidoreductases
10726	7.074538251000568	-0.05728764770461844	2	1	Oxidoreductases
10729	7.074538251000568	-0.05728764770461844	2	1	Oxidoreductases
10730	7.074538251000568	-0.05728764770461844	2	1	Oxidoreductases
10737	6.982973330336804	0.031044308689960356	2	1	Oxidoreductases
10738	6.982973330336804	0.031044308689960356	2	1	Oxidoreductases
10741	6.96524266938636	0.13103292935440392	2	1	Oxidoreductases
10742	6.96524266938636	0.13103292935440392	2	1	Oxidoreductases
10745	6.485353143285824	-0.05486445395806343	2	1	Oxidoreductases
10746	6.485353143285824	-0.05486445395806343	2	1	Oxidoreductases
10749	-1.0569153686288282	-0.7204731458066778	1	4	Lyases
10750	-1.0569153686288282	-0.7204731458066778	1	4	Lyases
10753	-1.0470774856738683	-0.5080884028064451	0	6	Ligases
10754	-1.0470774856738683	-0.5080884028064451	0	6	Ligases
10757	-1.4405104839989038	-0.5807525382694252	0	2	Transferases
10758	-1.4405104839989038	-0.5807525382694252	0	2	Transferases
10761	-0.6750757188030753	-0.6586851854788538	1	4	Lyases
10762	-0.6750757188030753	-0.6586851854788538	1	4	Lyases
10765	-0.5447506474598495	-0.5607472860951875	1	1	Oxidoreductases
10766	-0.5447506474598495	-0.5607472860951875	1	1	Oxidoreductases
10769	-0.5501357875638623	-0.5611303586395763	1	1	Oxidoreductases
10770	-0.5501357875638623	-0.5611303586395763	1	1	Oxidoreductases
10773	-1.2272595648781435	-0.7978989209059697	1	3	Hydrolases
10774	-1.2272595648781435	-0.7978989209059697	1	3	Hydrolases
10777	6.776346041592264	-0.06139077904311627	2	1	Oxidoreductases
10778	6.776346041592264	-0.06139077904311627	2	1	Oxidoreductases
10781	6.776346041592264	-0.06139077904311627	2	1	Oxidoreductases
10782	6.776346041592264	-0.06139077904311627	2	1	Oxidoreductases
10785	-0.7675389840474737	-0.20547373303069422	1	Unknown	
10786	-0.7675389840474737	-0.20547373303069422	1	Unknown	
10789	-1.3111904172704008	-0.7280405700565473	0	2	Transferases
10790	-1.3111904172704008	-0.7280405700565473	0	2	Transferases
10793	-0.9143382009489608	-0.6916797962747577	1	4	Lyases
10794	-0.9143382009489608	-0.6916797962747577	1	4	Lyases
10797	6.841165010316573	0.11882319863815921	2	1	Oxidoreductases
10798	6.841165010316573	0.11882319863815921	2	1	Oxidoreductases
10801	-1.03890652968963	-0.46386326152637974	1	2	Transferases
10802	-1.03890652968963	-0.46386326152637974	1	2	Transferases
10805	-1.0166412923477308	-0.7539871730878014	1	5	Isomerases
10806	-1.0166412923477308	-0.7539871730878014	1	5	Isomerases
10809	-1.003689154770947	-0.6413854929845297	1	1	Oxidoreductases
10810	-1.003689154770947	-0.6413854929845297	1	1	Oxidoreductases
10813	6.809206836447332	-0.0682713599366415	2	1	Oxidoreductases
10814	6.809206836447332	-0.0682713599366415	2	1	Oxidoreductases
10817	-1.1346238739301464	-0.8029205677262639	1	3	Hydrolases
10818	-1.1346238739301464	-0.8029205677262639	1	3	Hydrolases
10821	-1.081337360746963	-0.7326119582284883	1	5	Isomerases
10822	-1.081337360746963	-0.7326119582284883	1	5	Isomerases
10825	7.014364280661524	-0.09592288629833245	2	1	Oxidoreductases
10826	7.014364280661524	-0.09592288629833245	2	1	Oxidoreductases
10829	-1.274023972047626	-0.7634192441572373	0	6	Ligases
10830	-1.274023972047626	-0.7634192441572373	0	6	Ligases
10833	-1.3496623202634666	0.06355707470815603	1	3	Hydrolases
10834	-1.3496623202634666	0.06355707470815603	1	3	Hydrolases
10837	6.7659109936329465	0.2028726317088079	2	1	Oxidoreductases
10838	6.7659109936329465	0.2028726317088079	2	1	Oxidoreductases
10841	-1.0959768503696248	-0.6558455836929127	1	4	Lyases
10842	-1.0959768503696248	-0.6558455836929127	1	4	Lyases
10845	-0.8006859740723962	-0.7613268104692263	1	2	Transferases
10846	-0.8006859740723962	-0.7613268104692263	1	2	Transferases
10849	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10850	-1.2244462213733351	-0.8821819258024094	0	7	Translocases
10853	-0.9814795972339833	-0.5066230676447091	1	2	Transferases
10854	-0.9814795972339833	-0.5066230676447091	1	2	Transferases
10857	-1.144215572606583	-0.710272048626154	5	2	Transferases
10858	-1.144215572606583	-0.710272048626154	5	2	Transferases
10861	6.260138344892274	0.09257150343309781	2	1	Oxidoreductases
10862	6.260138344892274	0.09257150343309781	2	1	Oxidoreductases
10865	6.260138344892274	0.09257150343309781	2	1	Oxidoreductases
10866	6.260138344892274	0.09257150343309781	2	1	Oxidoreductases
10869	-1.1680292489445399	-0.6322800226616432	4	2	Transferases
10870	-1.1680292489445399	-0.6322800226616432	4	2	Transferases
10873	-1.2841209877432784	-0.49098206128185684	1	3	Hydrolases
10874	-1.2841209877432784	-0.49098206128185684	1	3	Hydrolases
10877	-0.9528914618006704	-0.7194271069995586	1	4	Lyases
10878	-0.9528914618006704	-0.7194271069995586	1	4	Lyases
10881	-0.7484424178784796	0.006792545402910622	1	3	Hydrolases
10882	-0.7484424178784796	0.006792545402910622	1	3	Hydrolases
10885	-0.8840481978049219	-0.6154989063566415	1	4	Lyases
10886	-0.8840481978049219	-0.6154989063566415	1	4	Lyases
10893	7.078680042927038	0.04663734671142684	2	Unknown	
10894	7.078680042927038	0.04663734671142684	2	Unknown	
