rhea_id	PC1	PC2	cluster	class	class_label
10058	-0.9024880679156448	-0.48580717790879574	0	4	Lyases
10061	-1.1006794639004949	-0.652734632681336	2	2	Transferases
10062	-1.1006794639004949	-0.652734632681336	2	2	Transferases
10065	-0.9147206575145991	-0.7479679604532057	0	2	Transferases
10066	-0.9147206575145991	-0.7479679604532057	0	2	Transferases
10069	-0.9827962284466172	-0.4785425248622299	4	2	Transferases
10070	-0.9827962284466172	-0.4785425248622299	4	2	Transferases
10073	-1.1990324307749194	-0.9314264117898802	6	2	Transferases
10074	-1.1990324307749194	-0.9314264117898802	6	2	Transferases
10077	-1.258769526367268	-0.7400970893945951	0	3	Hydrolases
10078	-1.258769526367268	-0.7400970893945951	0	3	Hydrolases
10081	6.777655695288227	0.11988238892758242	1	1	Oxidoreductases
10082	6.777655695288227	0.11988238892758242	1	1	Oxidoreductases
10085	-0.539028246580841	-0.5071002476201187	0	1	Oxidoreductases
10086	-0.539028246580841	-0.5071002476201187	0	1	Oxidoreductases
10089	-1.127493320147832	-0.7156636998507672	4	2	Transferases
10090	-1.127493320147832	-0.7156636998507672	4	2	Transferases
10093	-1.3151883810764884	-0.6714425773480898	0	3	Hydrolases
10094	-1.3151883810764884	-0.6714425773480898	0	3	Hydrolases
10097	-1.151569095820743	-0.5151099571867263	6	2	Transferases
10098	-1.151569095820743	-0.5151099571867263	6	2	Transferases
10101	-1.226018268078151	-0.57014185073704	0	3	Hydrolases
10102	-1.226018268078151	-0.57014185073704	0	3	Hydrolases
10105	-0.8780790783659841	-0.42711486251726954	0	1	Oxidoreductases
10106	-0.8780790783659841	-0.42711486251726954	0	1	Oxidoreductases
10109	6.632330693301431	0.14842632904934322	1	1	Oxidoreductases
10110	6.632330693301431	0.14842632904934322	1	1	Oxidoreductases
10113	-1.2302814344301782	-0.9745937932618401	0	4	Lyases
10114	-1.2302814344301782	-0.9745937932618401	0	4	Lyases
10117	6.9645965791249544	0.2146973088423039	1	1	Oxidoreductases
10118	6.9645965791249544	0.2146973088423039	1	1	Oxidoreductases
10121	-0.31378009396575446	0.5186030195370909	0	3	Hydrolases
10122	-0.31378009396575446	0.5186030195370909	0	3	Hydrolases
10125	6.687637482742892	0.20914176928353867	1	1	Oxidoreductases
10126	6.687637482742892	0.20914176928353867	1	1	Oxidoreductases
10129	-1.0196022919040244	-0.6064808276867292	0	5	Isomerases
10130	-1.0196022919040244	-0.6064808276867292	0	5	Isomerases
10133	-1.4139312466975278	-0.7781814481655216	5	6	Ligases
10134	-1.4139312466975278	-0.7781814481655216	5	6	Ligases
10137	-1.2169976120450883	-0.5682590647583585	0	4	Lyases
10138	-1.2169976120450883	-0.5682590647583585	0	4	Lyases
10141	6.874062888021042	0.27932850911401574	1	1	Oxidoreductases
10142	6.874062888021042	0.27932850911401574	1	1	Oxidoreductases
10145	-1.1248983818179068	-0.45298998559096604	0	3	Hydrolases
10146	-1.1248983818179068	-0.45298998559096604	0	3	Hydrolases
10149	-0.9104209029972965	0.1684321721809021	0	3	Hydrolases
10150	-0.9104209029972965	0.1684321721809021	0	3	Hydrolases
10153	-1.1718969360705713	-0.7445247105531639	5	2	Transferases
10154	-1.1718969360705713	-0.7445247105531639	5	2	Transferases
10157	-1.876267525699343	8.47195237331076	3	1	Oxidoreductases
10158	-1.876267525699343	8.47195237331076	3	1	Oxidoreductases
10161	7.051290908192791	0.07362231887744675	1	1	Oxidoreductases
10162	7.051290908192791	0.07362231887744675	1	1	Oxidoreductases
10165	-1.1527005049007668	-0.7195970627850107	0	4	Lyases
10166	-1.1527005049007668	-0.7195970627850107	0	4	Lyases
10169	-1.2067586309546585	-0.6534515407580038	0	1	Oxidoreductases
10170	-1.2067586309546585	-0.6534515407580038	0	1	Oxidoreductases
10173	-1.0849836259108205	-0.7682832065487019	0	3	Hydrolases
10174	-1.0849836259108205	-0.7682832065487019	0	3	Hydrolases
10177	6.8284537868300585	0.2607694985555204	1	1	Oxidoreductases
10178	6.8284537868300585	0.2607694985555204	1	1	Oxidoreductases
10181	6.38005010744718	0.016303730878785946	1	1	Oxidoreductases
10182	6.38005010744718	0.016303730878785946	1	1	Oxidoreductases
10185	-0.9213191092730787	-0.6801468266951805	0	3	Hydrolases
10186	-0.9213191092730787	-0.6801468266951805	0	3	Hydrolases
10189	-0.966781653249221	-0.49670513854958837	2	2	Transferases
10190	-0.966781653249221	-0.49670513854958837	2	2	Transferases
10193	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10194	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10197	-0.6016127031002718	-0.5926916117185775	0	4	Lyases
10198	-0.6016127031002718	-0.5926916117185775	0	4	Lyases
10201	6.88397138613338	0.14605802599635057	1	1	Oxidoreductases
10202	6.88397138613338	0.14605802599635057	1	1	Oxidoreductases
10205	-1.7899604983070483	7.678145446375186	3	1	Oxidoreductases
10206	-1.7899604983070483	7.678145446375186	3	1	Oxidoreductases
10209	-0.6666409295310183	-0.4034732566091736	0	2	Transferases
10210	-0.6666409295310183	-0.4034732566091736	0	2	Transferases
10213	-1.074688255546738	-0.5518805189771192	0	2	Transferases
10214	-1.074688255546738	-0.5518805189771192	0	2	Transferases
10217	-1.0895557457047034	-0.9118659496094956	5	2	Transferases
10218	-1.0895557457047034	-0.9118659496094956	5	2	Transferases
10221	-1.519034986111986	-0.3957883375789612	5	6	Ligases
10222	-1.519034986111986	-0.3957883375789612	5	6	Ligases
10225	-1.1819945702629076	-0.43984184533063814	5	2	Transferases
10226	-1.1819945702629076	-0.43984184533063814	5	2	Transferases
10229	-0.9316756863991469	-0.6688327290364506	0	Unknown	
10230	-0.9316756863991469	-0.6688327290364506	0	Unknown	
10233	0.2191514196483648	-0.6247472948579972	0	2	Transferases
10234	0.2191514196483648	-0.6247472948579972	0	2	Transferases
10237	-0.9173949358442379	-0.6189113821605118	4	2	Transferases
10238	-0.9173949358442379	-0.6189113821605118	4	2	Transferases
10241	6.80976776613855	0.17575316852913406	1	1	Oxidoreductases
10242	6.80976776613855	0.17575316852913406	1	1	Oxidoreductases
10245	-1.0158614039900566	-0.6200998780920963	0	3	Hydrolases
10246	-1.0158614039900566	-0.6200998780920963	0	3	Hydrolases
10249	-1.5404999231027532	-0.6516087115015511	5	3	Hydrolases
10250	-1.5404999231027532	-0.6516087115015511	5	3	Hydrolases
10253	-1.3478547295508883	-0.6866541766317124	0	2	Transferases
10254	-1.3478547295508883	-0.6866541766317124	0	2	Transferases
10257	-1.4298466935253846	-0.9232735858482334	5	2	Transferases
10258	-1.4298466935253846	-0.9232735858482334	5	2	Transferases
10261	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10262	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10265	-1.1322970568332182	-0.7156930274952552	0	5	Isomerases
10266	-1.1322970568332182	-0.7156930274952552	0	5	Isomerases
10269	-1.0714892745861981	-0.6487690968239858	0	4	Lyases
10270	-1.0714892745861981	-0.6487690968239858	0	4	Lyases
10273	-1.3233565476482436	-0.6808255702061067	5	2	Transferases
10274	-1.3233565476482436	-0.6808255702061067	5	2	Transferases
10277	-1.1146045803907874	-0.8459095516476931	5	2	Transferases
10278	-1.1146045803907874	-0.8459095516476931	5	2	Transferases
10281	-1.0657098781529808	-0.6958187369754595	6	2	Transferases
10282	-1.0657098781529808	-0.6958187369754595	6	2	Transferases
10285	-1.2671544367331353	-0.7605248039632301	0	5	Isomerases
10286	-1.2671544367331353	-0.7605248039632301	0	5	Isomerases
10289	-1.0901959226231344	-0.6833786899622378	0	3	Hydrolases
10290	-1.0901959226231344	-0.6833786899622378	0	3	Hydrolases
10293	-0.9024720427450432	-0.5627796504293561	2	2	Transferases
10294	-0.9024720427450432	-0.5627796504293561	2	2	Transferases
10297	6.957876807477069	0.1413732307520956	1	1	Oxidoreductases
10298	6.957876807477069	0.1413732307520956	1	1	Oxidoreductases
10301	6.957876807477069	0.1413732307520956	1	1	Oxidoreductases
10302	6.957876807477069	0.1413732307520956	1	1	Oxidoreductases
10305	-1.222720806537034	-0.2727836628076353	2	2	Transferases
10306	-1.222720806537034	-0.2727836628076353	2	2	Transferases
10313	6.467071477558242	0.17600913346905506	1	1	Oxidoreductases
10314	6.467071477558242	0.17600913346905506	1	1	Oxidoreductases
10317	-1.0711458938522822	-0.5770781915842241	0	1	Oxidoreductases
10318	-1.0711458938522822	-0.5770781915842241	0	1	Oxidoreductases
10321	-0.9037800082122389	-0.7392223387048313	0	4	Lyases
10322	-0.9037800082122389	-0.7392223387048313	0	4	Lyases
10325	6.969201939888616	0.0784856740823942	1	1	Oxidoreductases
10326	6.969201939888616	0.0784856740823942	1	1	Oxidoreductases
10329	6.969201939888616	0.0784856740823942	1	1	Oxidoreductases
10330	6.969201939888616	0.0784856740823942	1	1	Oxidoreductases
10333	-1.1219158416980957	-0.5305572817337576	2	2	Transferases
10334	-1.1219158416980957	-0.5305572817337576	2	2	Transferases
10337	-1.0017903518917914	-0.6722208895483787	0	4	Lyases
10338	-1.0017903518917914	-0.6722208895483787	0	4	Lyases
10341	-1.269523639707653	-0.580989668206241	0	4	Lyases
10342	-1.269523639707653	-0.580989668206241	0	4	Lyases
10345	-1.2165591530541568	-0.7099433452537521	2	2	Transferases
10346	-1.2165591530541568	-0.7099433452537521	2	2	Transferases
10349	-1.155378798944092	-0.5761030118265595	5	3	Hydrolases
10350	-1.155378798944092	-0.5761030118265595	5	3	Hydrolases
10353	-1.1366813009573546	-0.2387658483500269	0	3	Hydrolases
10354	-1.1366813009573546	-0.2387658483500269	0	3	Hydrolases
10357	7.024181394446378	0.08352407638196842	1	1	Oxidoreductases
10358	7.024181394446378	0.08352407638196842	1	1	Oxidoreductases
10361	-1.2161996575588148	-0.6166695448227225	0	3	Hydrolases
10362	-1.2161996575588148	-0.6166695448227225	0	3	Hydrolases
10365	-0.9346503098716055	-0.7946178665529154	2	2	Transferases
10366	-0.9346503098716055	-0.7946178665529154	2	2	Transferases
10369	-1.1389738651752226	-0.6348361913418036	0	2	Transferases
10370	-1.1389738651752226	-0.6348361913418036	0	2	Transferases
10373	6.265625165256669	0.10076357157222662	1	1	Oxidoreductases
10374	6.265625165256669	0.10076357157222662	1	1	Oxidoreductases
10377	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10378	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10381	-0.8482472729715052	-0.07647270936877563	0	2	Transferases
10382	-0.8482472729715052	-0.07647270936877563	0	2	Transferases
10385	-1.207098880359996	-0.7818710995070193	0	Unknown	
10386	-1.207098880359996	-0.7818710995070193	0	Unknown	
10389	-1.095548923036566	-0.8553778786763089	5	4	Lyases
10390	-1.095548923036566	-0.8553778786763089	5	4	Lyases
10393	6.621479315330407	0.03861695101792406	1	1	Oxidoreductases
10394	6.621479315330407	0.03861695101792406	1	1	Oxidoreductases
10397	6.897858769505333	0.3477392429750744	1	1	Oxidoreductases
10398	6.897858769505333	0.3477392429750744	1	1	Oxidoreductases
10401	-0.9957286034808714	-0.7229562631592426	0	2	Transferases
10402	-0.9957286034808714	-0.7229562631592426	0	2	Transferases
10409	-1.1125077217710975	-0.9176673477446552	2	2	Transferases
10410	-1.1125077217710975	-0.9176673477446552	2	2	Transferases
10413	-1.435639265352326	-0.6282768184933195	5	3	Hydrolases
10414	-1.435639265352326	-0.6282768184933195	5	3	Hydrolases
10417	-0.8886029421293244	-0.6050074341002533	0	4	Lyases
10418	-0.8886029421293244	-0.6050074341002533	0	4	Lyases
10421	-0.9293602278972827	-0.7254234801546835	0	2	Transferases
10422	-0.9293602278972827	-0.7254234801546835	0	2	Transferases
10425	-0.8296809402575989	-0.23055676714935228	0	3	Hydrolases
10426	-0.8296809402575989	-0.23055676714935228	0	3	Hydrolases
10429	-1.1629537375095613	-0.5385212508453661	0	1	Oxidoreductases
10430	-1.1629537375095613	-0.5385212508453661	0	1	Oxidoreductases
10433	-0.6422249241257494	-0.44492513561113517	0	3	Hydrolases
10434	-0.6422249241257494	-0.44492513561113517	0	3	Hydrolases
10437	-0.8343097909055562	-0.7772521722420609	0	4	Lyases
10438	-0.8343097909055562	-0.7772521722420609	0	4	Lyases
10441	-1.0723175819969586	-0.6943566736590054	0	3	Hydrolases
10442	-1.0723175819969586	-0.6943566736590054	0	3	Hydrolases
10445	-1.1747783901111726	-1.1237848910031165	6	2	Transferases
10446	-1.1747783901111726	-1.1237848910031165	6	2	Transferases
10449	-0.8721025673316752	-0.3632871570602663	0	1	Oxidoreductases
10450	-0.8721025673316752	-0.3632871570602663	0	1	Oxidoreductases
10453	-1.7632193563671374	8.199830021027466	3	Unknown	
10454	-1.7632193563671374	8.199830021027466	3	Unknown	
10457	-1.2208075601762762	-0.8627791688037402	2	2	Transferases
10458	-1.2208075601762762	-0.8627791688037402	2	2	Transferases
10461	-1.1655920193711815	-0.591219238313802	0	5	Isomerases
10462	-1.1655920193711815	-0.591219238313802	0	5	Isomerases
10465	-0.9146252373520614	-0.34831901822104094	0	3	Hydrolases
10466	-0.9146252373520614	-0.34831901822104094	0	3	Hydrolases
10469	-1.0889327933873691	-0.527298070304127	0	4	Lyases
10470	-1.0889327933873691	-0.527298070304127	0	4	Lyases
10473	-0.9122995587605529	-0.8595603966229649	0	4	Lyases
10474	-0.9122995587605529	-0.8595603966229649	0	4	Lyases
10481	-1.254918390869192	-0.6088474202060659	0	Unknown	
10482	-1.254918390869192	-0.6088474202060659	0	Unknown	
10485	-0.930217722906896	0.00951826015283201	0	3	Hydrolases
10486	-0.930217722906896	0.00951826015283201	0	3	Hydrolases
10489	-1.1016312456010386	-0.562067400025441	5	6	Ligases
10490	-1.1016312456010386	-0.562067400025441	5	6	Ligases
10493	-1.3699880777994449	-0.695931684397372	0	3	Hydrolases
10494	-1.3699880777994449	-0.695931684397372	0	3	Hydrolases
10501	-1.2168690795219435	-0.6470922967614056	2	2	Transferases
10502	-1.2168690795219435	-0.6470922967614056	2	2	Transferases
10509	-1.125373346881072	-0.4777654290225172	0	2	Transferases
10510	-1.125373346881072	-0.4777654290225172	0	2	Transferases
10517	6.987505715206759	0.07370256222176595	1	1	Oxidoreductases
10518	6.987505715206759	0.07370256222176595	1	1	Oxidoreductases
10521	-1.123343684671199	-0.7106013257464653	4	2	Transferases
10522	-1.123343684671199	-0.7106013257464653	4	2	Transferases
10525	-0.9458403912566211	-0.6857121308802336	0	4	Lyases
10526	-0.9458403912566211	-0.6857121308802336	0	4	Lyases
10529	-1.633880926261768	8.487161636460788	3	1	Oxidoreductases
10530	-1.633880926261768	8.487161636460788	3	1	Oxidoreductases
10533	-1.2498750751555827	-0.6090214601250453	0	4	Lyases
10534	-1.2498750751555827	-0.6090214601250453	0	4	Lyases
10537	-1.1939635665711108	-0.764791648929223	0	3	Hydrolases
10538	-1.1939635665711108	-0.764791648929223	0	3	Hydrolases
10541	-1.2294061324654117	-0.7272758144472893	0	4	Lyases
10542	-1.2294061324654117	-0.7272758144472893	0	4	Lyases
10549	-1.0165410453211643	-0.38239474550722913	0	1	Oxidoreductases
10550	-1.0165410453211643	-0.38239474550722913	0	1	Oxidoreductases
10553	-1.2068406456988794	-0.6742421168889702	0	1	Oxidoreductases
10554	-1.2068406456988794	-0.6742421168889702	0	1	Oxidoreductases
10557	-1.412540177184413	-0.08498435167569897	0	2	Transferases
10558	-1.412540177184413	-0.08498435167569897	0	2	Transferases
10561	-0.7926920328326755	-0.31585400981332623	0	3	Hydrolases
10562	-0.7926920328326755	-0.31585400981332623	0	3	Hydrolases
10565	-1.0769209416854306	-0.8098099701399823	0	3	Hydrolases
10566	-1.0769209416854306	-0.8098099701399823	0	3	Hydrolases
10569	-0.8326020639458053	-0.2948203279266367	4	2	Transferases
10570	-0.8326020639458053	-0.2948203279266367	4	2	Transferases
10573	-1.0337371924156962	-0.7992083851047346	0	5	Isomerases
10574	-1.0337371924156962	-0.7992083851047346	0	5	Isomerases
10577	-1.442100817435176	-0.5600990430787071	5	2	Transferases
10578	-1.442100817435176	-0.5600990430787071	5	2	Transferases
10581	-1.3070942419414902	-0.6491625311517979	5	6	Ligases
10582	-1.3070942419414902	-0.6491625311517979	5	6	Ligases
10585	6.2648408933583575	0.21295360290672563	1	2	Transferases
10586	6.2648408933583575	0.21295360290672563	1	2	Transferases
10589	6.602443835618008	0.2120392085596908	1	2	Transferases
10590	6.602443835618008	0.2120392085596908	1	2	Transferases
10593	-1.7676128816642331	8.549514373946785	3	Unknown	
10594	-1.7676128816642331	8.549514373946785	3	Unknown	
10597	-1.0847872188898613	-0.7826446539942269	5	2	Transferases
10598	-1.0847872188898613	-0.7826446539942269	5	2	Transferases
10601	-1.059470936663992	-0.5846110936131651	0	5	Isomerases
10602	-1.059470936663992	-0.5846110936131651	0	5	Isomerases
10605	-1.3890738331289099	-0.47822043622762955	0	3	Hydrolases
10606	-1.3890738331289099	-0.47822043622762955	0	3	Hydrolases
10609	-1.7574216921466048	8.572926220929958	3	1	Oxidoreductases
10610	-1.7574216921466048	8.572926220929958	3	1	Oxidoreductases
10613	-0.9167140913378191	-0.49763883784419455	4	2	Transferases
10614	-0.9167140913378191	-0.49763883784419455	4	2	Transferases
10617	6.678669240046783	0.04969160292137309	1	1	Oxidoreductases
10618	6.678669240046783	0.04969160292137309	1	1	Oxidoreductases
10621	6.357809942027198	-0.034040782512042435	1	1	Oxidoreductases
10622	6.357809942027198	-0.034040782512042435	1	1	Oxidoreductases
10625	-1.3073645700601746	-0.7749192547042159	5	Unknown	
10626	-1.3073645700601746	-0.7749192547042159	5	Unknown	
10629	-1.2370540016368619	-0.8384008823653136	0	2	Transferases
10630	-1.2370540016368619	-0.8384008823653136	0	2	Transferases
10633	6.990428082992206	0.05480965820689828	1	1	Oxidoreductases
10634	6.990428082992206	0.05480965820689828	1	1	Oxidoreductases
10637	6.990428082992206	0.05480965820689828	1	1	Oxidoreductases
10638	6.990428082992206	0.05480965820689828	1	1	Oxidoreductases
10645	-0.47921444715825334	-0.5475320497283318	0	3	Hydrolases
10646	-0.47921444715825334	-0.5475320497283318	0	3	Hydrolases
10649	6.960820677783254	0.11536136121051715	1	Unknown	
10650	6.960820677783254	0.11536136121051715	1	Unknown	
10653	6.970121274713687	0.07075528608338805	1	1	Oxidoreductases
10654	6.970121274713687	0.07075528608338805	1	1	Oxidoreductases
10657	-1.0676894004637636	-1.0292212474189293	6	2	Transferases
10658	-1.0676894004637636	-1.0292212474189293	6	2	Transferases
10661	-1.2534933456514175	-0.8163692313957951	0	5	Isomerases
10662	-1.2534933456514175	-0.8163692313957951	0	5	Isomerases
10665	6.757675034624343	0.07915763902538513	1	1	Oxidoreductases
10666	6.757675034624343	0.07915763902538513	1	1	Oxidoreductases
10669	-1.2376064488626985	-0.8125066329741902	0	2	Transferases
10670	-1.2376064488626985	-0.8125066329741902	0	2	Transferases
10673	-0.9205390213962382	0.5974762244559992	0	4	Lyases
10674	-0.9205390213962382	0.5974762244559992	0	4	Lyases
10677	-0.9441355300892076	-0.6730224788319494	0	Unknown	
10678	-0.9441355300892076	-0.6730224788319494	0	Unknown	
10681	-0.8920270163636379	-0.7188223485909118	0	5	Isomerases
10682	-0.8920270163636379	-0.7188223485909118	0	5	Isomerases
10685	-1.1242585936235947	-0.6985587761367322	0	3	Hydrolases
10686	-1.1242585936235947	-0.6985587761367322	0	3	Hydrolases
10689	-1.3410187189107372	-0.5576823347662688	0	3	Hydrolases
10690	-1.3410187189107372	-0.5576823347662688	0	3	Hydrolases
10693	-0.5871432097186918	0.8005993900012897	0	1	Oxidoreductases
10694	-0.5871432097186918	0.8005993900012897	0	1	Oxidoreductases
10697	-1.5916749468945346	-0.5302241636758506	5	6	Ligases
10698	-1.5916749468945346	-0.5302241636758506	5	6	Ligases
10701	-1.2441779315019397	-0.6949001660489379	0	3	Hydrolases
10702	-1.2441779315019397	-0.6949001660489379	0	3	Hydrolases
10705	-1.631898874574255	-0.6549245531084877	5	6	Ligases
10706	-1.631898874574255	-0.6549245531084877	5	6	Ligases
10709	-1.32013957376103	-0.47023207428162594	5	2	Transferases
10710	-1.32013957376103	-0.47023207428162594	5	2	Transferases
10713	-1.015020256049689	-0.405303311754314	0	1	Oxidoreductases
10714	-1.015020256049689	-0.405303311754314	0	1	Oxidoreductases
10717	-1.3208597569579028	-0.8284614677718543	0	5	Isomerases
10718	-1.3208597569579028	-0.8284614677718543	0	5	Isomerases
10721	-0.9126929641652298	-0.851629454986453	0	1	Oxidoreductases
10722	-0.9126929641652298	-0.851629454986453	0	1	Oxidoreductases
10725	7.041403867384972	0.08522306853212058	1	1	Oxidoreductases
10726	7.041403867384972	0.08522306853212058	1	1	Oxidoreductases
10729	7.041403867384972	0.08522306853212058	1	1	Oxidoreductases
10730	7.041403867384972	0.08522306853212058	1	1	Oxidoreductases
10737	6.953411517085331	0.16987768596368402	1	1	Oxidoreductases
10738	6.953411517085331	0.16987768596368402	1	1	Oxidoreductases
10741	6.933449175477705	0.2693466590374212	1	1	Oxidoreductases
10742	6.933449175477705	0.2693466590374212	1	1	Oxidoreductases
10745	6.450190734329098	0.05587932476641739	1	1	Oxidoreductases
10746	6.450190734329098	0.05587932476641739	1	1	Oxidoreductases
10749	-1.0665394214943822	-0.775764989650239	0	4	Lyases
10750	-1.0665394214943822	-0.775764989650239	0	4	Lyases
10753	-1.068283238711617	-0.5699814560640589	5	6	Ligases
10754	-1.068283238711617	-0.5699814560640589	5	6	Ligases
10757	-1.4627453442749352	-0.6572330508410702	5	2	Transferases
10758	-1.4627453442749352	-0.6572330508410702	5	2	Transferases
10761	-0.934386102863421	-0.7178183646608801	0	4	Lyases
10762	-0.934386102863421	-0.7178183646608801	0	4	Lyases
10765	-0.5652548963048237	-0.5989978441096682	0	1	Oxidoreductases
10766	-0.5652548963048237	-0.5989978441096682	0	1	Oxidoreductases
10769	-0.6921995391588153	-0.604012443358635	0	1	Oxidoreductases
10770	-0.6921995391588153	-0.604012443358635	0	1	Oxidoreductases
10773	-1.1131296417916599	-0.8280205252243314	0	3	Hydrolases
10774	-1.1131296417916599	-0.8280205252243314	0	3	Hydrolases
10777	6.744183393467231	0.06762836955816055	1	1	Oxidoreductases
10778	6.744183393467231	0.06762836955816055	1	1	Oxidoreductases
10781	6.744183393467231	0.06762836955816055	1	1	Oxidoreductases
10782	6.744183393467231	0.06762836955816055	1	1	Oxidoreductases
10785	-0.91015878768661	-0.3757683248163258	0	Unknown	
10786	-0.91015878768661	-0.3757683248163258	0	Unknown	
10789	-1.3249804606758053	-0.7947582162508832	5	2	Transferases
10790	-1.3249804606758053	-0.7947582162508832	5	2	Transferases
10793	-0.923823314808374	-0.7397795111098253	0	4	Lyases
10794	-0.923823314808374	-0.7397795111098253	0	4	Lyases
10797	6.8155321020050925	0.2628102646959624	1	1	Oxidoreductases
10798	6.8155321020050925	0.2628102646959624	1	1	Oxidoreductases
10801	-0.9447467585768466	-0.40293665305560167	0	2	Transferases
10802	-0.9447467585768466	-0.40293665305560167	0	2	Transferases
10805	-1.0270995902634816	-0.8040095828970169	0	5	Isomerases
10806	-1.0270995902634816	-0.8040095828970169	0	5	Isomerases
10809	-1.0160521392648605	-0.6917307920093371	0	1	Oxidoreductases
10810	-1.0160521392648605	-0.6917307920093371	0	1	Oxidoreductases
10813	6.782901388964722	0.06515081999730837	1	1	Oxidoreductases
10814	6.782901388964722	0.06515081999730837	1	1	Oxidoreductases
10817	-1.2570986323727196	-0.8678735206783788	0	3	Hydrolases
10818	-1.2570986323727196	-0.8678735206783788	0	3	Hydrolases
10821	-1.0972912939707198	-0.7957676213956156	0	5	Isomerases
10822	-1.0972912939707198	-0.7957676213956156	0	5	Isomerases
10825	6.982578224765021	0.03654905911145593	1	1	Oxidoreductases
10826	6.982578224765021	0.03654905911145593	1	1	Oxidoreductases
10829	-1.2892909500800822	-0.84303114805936	5	6	Ligases
10830	-1.2892909500800822	-0.84303114805936	5	6	Ligases
10833	-1.394940049515828	0.10811822825282794	0	3	Hydrolases
10834	-1.394940049515828	0.10811822825282794	0	3	Hydrolases
10837	6.7314292311330455	0.32701453793588203	1	1	Oxidoreductases
10838	6.7314292311330455	0.32701453793588203	1	1	Oxidoreductases
10841	-1.1119059301490681	-0.7131728504341583	0	4	Lyases
10842	-1.1119059301490681	-0.7131728504341583	0	4	Lyases
10845	-0.9365939787021331	-0.8166910711900367	0	2	Transferases
10846	-0.9365939787021331	-0.8166910711900367	0	2	Transferases
10849	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10850	-1.231171367736684	-0.9437383486126674	5	7	Translocases
10853	-1.1188204337989207	-0.5686997581656923	0	2	Transferases
10854	-1.1188204337989207	-0.5686997581656923	0	2	Transferases
10857	-1.1637637113163617	-0.62107065958019	4	2	Transferases
10858	-1.1637637113163617	-0.62107065958019	4	2	Transferases
10861	6.229114901920278	0.1999157009897936	1	1	Oxidoreductases
10862	6.229114901920278	0.1999157009897936	1	1	Oxidoreductases
10865	6.229114901920278	0.1999157009897936	1	1	Oxidoreductases
10866	6.229114901920278	0.1999157009897936	1	1	Oxidoreductases
10869	-1.1806508035617036	-0.6977412904141197	2	2	Transferases
10870	-1.1806508035617036	-0.6977412904141197	2	2	Transferases
10873	-1.293783958909651	-0.5472176262955879	0	3	Hydrolases
10874	-1.293783958909651	-0.5472176262955879	0	3	Hydrolases
10877	-0.9621844530046292	-0.7714465837611397	0	4	Lyases
10878	-0.9621844530046292	-0.7714465837611397	0	4	Lyases
10881	-0.640969585485589	-0.1393362572498239	0	3	Hydrolases
10882	-0.640969585485589	-0.1393362572498239	0	3	Hydrolases
10885	-1.0197206683406783	-0.6660466277230127	0	4	Lyases
10886	-1.0197206683406783	-0.6660466277230127	0	4	Lyases
10893	7.036530126223667	0.17550721421314944	1	Unknown	
10894	7.036530126223667	0.17550721421314944	1	Unknown	
