rhea_id	PC1	PC2
44157	-1.3815882927691705	-0.6603993277274934
45249	-1.3167308848892512	-0.7877355466023983
35976	-0.825431474175081	-0.21191933281807762
42526	-0.9107018666896551	-0.16662345286666908
62190	-1.2803572437651394	-0.7111962475359372
14006	-0.975278837550073	-0.9897221541475213
52053	-1.0657892698307947	-0.7419770698308734
15318	-1.2608371215047358	-0.8361257455410768
12477	-1.3627118471848314	-0.444594397290106
54422	-1.3865572977912506	-0.5240503789625116
40457	-1.2770839684948072	-0.8314616378752078
58218	-0.34526809251096136	-0.45974836960859605
16611	-1.0484945584832615	-0.09618083640340536
47338	-1.7530228818885976	8.524706972588659
19522	-1.3092854670949952	-0.9795356079972872
46026	-1.2119824514453819	-0.6350413637539244
59106	-1.3162812761407316	-0.464244976102082
41749	-1.21939089674705	-0.28257460739283624
55714	-1.2934203507596709	-0.771084355732088
32957	-1.2926016217334113	-0.8394173900325832
23682	-1.2903415304755645	-0.9597858676479343
15330	6.89051579758716	0.17788719991916263
53365	5.751976620722262	1.0536609441059004
13999	6.509139901675512	-0.06905236099815373
58230	1.9355255048286688	-0.24969099772702893
47310	-1.9474231096650678	8.547033553775494
16639	-1.3025712340252988	-0.757184949490429
60977	6.802296591369347	0.27504533794615443
18614	-1.1595035871685322	-0.6230647520716978
17527	-1.2876984464688175	-0.719466227644643
41761	-1.3422820339549797	-0.2631641460350804
27382	-1.3563054840369615	-0.902323876949714
51214	6.8511661751531285	0.051598700994515974
48745	-0.7682180569576484	-0.4284551383769432
59890	-1.287832439290586	-0.6196308661555158
11630	-1.2622124995777066	-0.7300007589013351
57665	-1.955541660276175	8.536068219036478
43610	-1.7519359968699675	-0.04827301623451647
25595	-1.0436059731472334	-0.4708158254536949
62806	6.653691549200733	0.4173685313954661
45261	-1.3324972617673652	-0.7799372846561586
13027	-1.0902014880194524	-0.7351777806858855
25581	-1.2748153368894568	-0.6961592783133749
54378	-0.8168641956376425	-0.5330821921059261
53417	-1.224635166862927	-1.1386110738267368
15442	-0.7678473686375786	0.7609229154354675
35792	-1.2133232605772162	-0.2996330272871181
52709	-1.0740027339301654	-0.5098920598716119
55066	-1.3303749304552892	-0.8697793004147887
48989	6.158829361178735	0.501689213397487
41013	-1.139740337186323	-0.8339430540623195
18166	6.728880949641372	0.09373895120546008
37185	-1.3748992078851063	-0.8982501007167295
47462	-1.229942148848139	-0.8479943134353146
19278	-1.7330286499296323	-0.6991168823399118
30832	-1.1722651155474748	-0.6991113545765715
58542	-1.15524856386732	-0.06345728311999059
57117	-1.3579851226837942	-0.80753551720716
11142	-1.3827449387924828	-0.8271767383584837
31292	-1.6535135569655561	7.637168076670993
48037	-1.1021805421732402	-0.8007468838521595
50678	-0.9215407814592059	-0.5891035134433615
21081	-1.5091681995784463	-1.163123757169582
51566	-1.138502261661176	-0.6108245937525025
49329	-1.1415342170995078	-0.6051146676504346
56209	-1.4662665179146839	-0.4624594302466226
39816	-1.2936343020505323	-0.6546966660431446
33485	-1.2586170502216376	-0.6061081809060062
13755	6.909515983882456	0.12047822585872629
45513	-1.2019634745457717	-0.7597575453754181
43162	-1.2271064380205752	-1.1394164848895194
44382	-1.2184876641631135	-1.1319770029225156
25768	-0.8127172459984023	-0.6336486543638729
53826	6.764258558376333	0.05906100723504175
34665	-1.2359792370003926	-1.142418843917809
66645	-1.1220256779972626	-0.5904214522665355
58973	-1.2126591482097206	-0.6975354762354761
20610	-1.1399078426354357	-0.6463283100095856
47853	-1.1686495635558423	-0.3376356405958976
56786	-1.3416291246360532	-0.5152650453507902
60234	-0.9759848654584631	-0.648765872482209
57498	-0.8775559054742134	-0.6055977021469231
29152	-0.8316670705906395	-0.39232600649477756
36072	-1.3169121477853794	-0.8685179656080999
19091	-1.1071519499001545	-1.1446188885760784
39341	6.706524684663516	0.22225233358092278
61894	6.656395969587022	0.1344155327959723
26507	-1.0692081776016673	-0.7562379114666371
17902	-1.1080959888149726	-1.0378182631583543
51957	-1.279986271235706	-0.8231210231476231
27619	-1.3980575633830272	-0.4741655591382861
30365	-1.1682776352798916	-0.48943421496203765
52286	-1.9464340595280876	8.520905125088703
62345	-1.162851188941968	-0.6867603293868457
24310	-1.8392344303273398	8.555258948730078
32572	-1.1145283901136234	-0.547678462004504
45922	-0.9232105985814879	-0.6570563952641679
64734	-1.2068759431384881	-0.5473985686911281
53198	-1.873147243223072	8.53764635675206
34117	6.894042339251379	0.03499247426597278
42081	6.6910879689466	0.10617411475999992
35209	-1.404773274225624	-0.6967848498837763
36700	-1.203603134084254	-0.3902311934960719
39433	-1.2478939371443738	-0.24838686966208856
50485	-1.173060777327489	-0.46331551737643784
40696	-1.2136867655877226	-0.8051244306148957
29620	-1.1443704221633444	-0.8073000368427646
61658	-1.3705257445324628	-0.7890927756026407
20162	-1.287541575783415	-0.8315662974123841
66137	-1.1668552994648496	-0.5641434141955689
46581	-1.4674082119991176	8.552779622081092
30417	6.923008971665617	0.1434502364451072
26275	-0.9003360659173013	-0.7700164706578287
31709	-0.9765649016025127	-0.6664859987155501
66889	-1.8505653570481881	8.510441166677017
22013	-0.7749716407949754	-0.719070472061502
64046	-1.3427060709189325	-0.7346038077043145
32200	-1.1423409728256624	-0.2091306466250929
63729	-1.0507488928189708	-0.48814858477393935
54185	-1.1215588464876163	-0.5464662272072657
15867	-1.0048664771897617	-0.689621045294231
24462	-1.255868171651903	-0.8059620002002942
62437	-0.9273181728637415	-0.8563754047916214
65358	-1.2653463001430572	-0.9409858823856069
59489	-1.3775035180141082	-0.6973302948941671
58797	-1.2247098604585436	-1.0038478493797145
49842	-0.9054045646945487	-0.45963239696611813
31721	-1.8834559439139098	8.51365487814665
56962	-1.2697769408606174	-0.7753688574547468
10937	-0.8215946733115019	-0.36303884772490186
42917	-0.9497544173270557	-0.9755512503597057
34881	-1.1100983695547193	-0.6088167329077451
63701	-1.049553153878265	-0.8888198604443487
32228	-0.853581920860799	-0.6797476060283045
33136	-1.299447506621596	-0.7997379758608625
23325	1.7296532000703662	-0.08040248783213076
65370	-1.4111299828332105	-0.6325293194683123
54813	-1.4985288136987676	-0.49077780812221383
12846	-1.2821201808209775	-0.8204249959366007
22985	-1.263003105525805	-0.6568074074815071
35221	-1.404773274225624	-0.6967848498837763
33888	6.584203533842715	0.11773642924652801
21254	-1.1537301155776585	-0.7870939549383278
29608	6.916216649697632	0.07194025192110595
11397	-1.431862489230325	-0.846168524985139
28516	-1.6052316136365592	-0.9093260281791244
61670	-1.5151149884109476	-0.888687079100764
10089	-1.181780683287407	-0.7354091998158026
38705	-1.3579851226837942	-0.80753551720716
37436	-1.2779607665940529	-0.9348468020966944
31053	6.869021495440933	0.22876422386665418
19907	6.848408462693273	0.15101263321958922
27631	6.940573635032918	0.0709484714281826
40872	-1.6225190266055263	7.609976894200526
65402	-1.2368948280159509	-0.9977770141182427
23457	-1.2802473911257006	-0.6192535273197958
24338	-1.4570915819315566	-0.8194368221443
13594	-1.1297040330254542	-0.5891448994621376
33644	-1.6367161560763073	-0.8547133118952586
63073	-0.9403875112506787	-0.8618283655082357
25026	-1.2570821128785157	-0.474400331128993
22749	-1.0209503251396639	-0.6120321933294468
15683	6.704332123944594	0.06474390975848317
25740	-1.963929912580999	8.47658264654671
25998	-1.211646625098952	-0.7305040798616648
20638	-1.3099571757825474	-0.8208184827165302
17094	-0.8381949410574521	-0.173129391483269
38077	-1.3412747161846958	-0.8775758096307829
37344	-1.3932801783396978	-0.5503486889907628
28264	-1.4865627077352317	-0.6297446511395722
61102	-1.7183364584642067	8.543851966889951
48590	-1.3970186119847423	-0.34350144791077036
39369	6.681648267312604	0.15058940358480047
21526	-0.8348826556964952	-0.7894673919821094
50334	-1.8762726864350556	8.523131925673754
66686	-1.3916891577881365	-0.615651586411321
10710	-1.3908575471325069	-0.4969842066543862
47890	-1.315411576848789	-0.6506453121286564
56745	-1.1233633994478962	-0.7806968805360096
42730	-1.2367942332208217	-1.0375958914326697
13219	6.906633869370725	0.17266582541886655
63926	-1.4069189482808682	-0.8181526082834246
25973	-1.2262039363969557	-0.7520925746307753
44341	-1.5543280055602753	-0.42786001950168695
63098	-0.8221863644957965	-0.58053230807374
54634	-1.1367145214337218	-0.6080740295839662
33877	-1.2568070470960633	-0.6246307611790303
14210	-1.504618732967359	-0.5827983979375717
52245	-1.2066940178981755	-0.6703066848399737
59310	-1.1505713370274322	-0.732775121862605
46230	-1.3771551688952812	-0.8970546316675012
17719	-1.2753980057051926	-0.8226299770881494
61857	6.698979754473205	0.7071579881595208
19734	6.782792836178549	0.05527048980025703
16407	6.653021992650072	0.12015042012626283
51994	-1.8660190168235253	8.32061589440624
40641	-1.2424117642297836	-0.6905065970140478
56037	-1.2655170445306207	-0.8144342398937167
10062	-1.1675553026391432	-0.6819453754233006
49117	6.833066057294968	0.16232119592625746
51758	-1.1683705176018435	-0.7171616806708105
27816	-1.3257193710385835	-0.7545421902263596
50446	-1.1045230375344919	-0.2095952156499566
48209	-1.5418803538810548	7.625977227633558
57329	-1.1765038791968316	-0.5726203731176988
38936	-1.5206870377683896	7.634147597582155
12675	-1.2878185671200602	-0.8084676732157062
44433	-1.2839676766978727	-0.26121005393130725
42042	-1.3328768108269715	-0.6705433023968134
55258	-1.19207092270288	-0.2523592642035674
52537	-1.4088267849613125	-0.8186786231938092
14562	-1.0399884677362021	-0.8456176717844391
64085	-1.3233502126123244	-0.28526506039493965
53629	-1.4367365889418493	-0.7144721280651449
54146	-1.092223538376251	-0.7959528904246513
12113	-1.1257078426455638	-0.9244533789923118
29185	-0.5738627659512223	-0.35144203055657547
40133	-1.3476476425829438	-0.7853733065790438
19046	-0.9311833644257109	-0.7775677323774479
56989	-1.8382695456726008	8.542970116288386
16375	-1.3687186248556589	-0.7742754453413196
39396	6.706524684663516	0.22225233358092278
18358	6.930032036147895	0.14505520475453007
46542	-1.2202471813230211	-0.6707864459648882
38088	-1.3322440889126679	-0.9768703383900197
31912	-1.0230440360921433	-0.6198208143326551
59462	6.925959033875516	0.08997878748202691
24489	-1.0431828787873314	-0.43768573211644246
55270	-1.2647422159693373	-0.6720496719796747
35584	-1.1137510027581439	-0.6438716246836628
53601	-1.4159077565692917	-0.7087188001361364
15654	-1.1609108980404172	-0.9450608435424555
25797	-1.3487119505317449	-0.6638770501031684
20837	-1.3968872926745697	-0.4747322980328411
58754	6.925959033875516	0.08997878748202691
49881	-1.7414542868399419	8.549119226798958
66862	-1.4255787610428432	-0.48953686724967904
47674	2.095243885909668	0.043143692175794196
17043	-1.424049428455723	-0.5579058280336481
37393	-1.3787042726460912	-0.9058890570778092
18370	-1.1760064738956564	-0.5810366946688796
41205	-1.3644311000945695	-0.7874105854531929
36933	-1.1332928725333917	-0.6597172459828906
51770	-1.2333500489242235	-0.7887019532877544
29813	-1.2903415304755645	-0.9597858676479343
48221	-1.5418803538810548	7.625977227633558
21297	6.88377848632632	0.08225456549260138
31084	-0.9477548269068374	-0.6731969546694908
57301	-1.2397971650588957	-0.6277668189855817
11354	-1.4289652990744934	-0.7577594126456739
43374	-1.0362371581368754	-0.46885236632978505
45705	6.670709636739282	0.0355407099102325
13543	-1.0999716576308998	-0.6358779718429202
22946	6.91946847330769	0.07893393389131852
33693	-0.9079716672197103	-0.58323666321785
64913	-1.611053051594122	-0.7869913054631029
15126	-1.1954447370371222	-0.47493425800395106
53173	-1.4126610192669504	-0.46899706200915275
12891	6.93652539447895	0.124570081176239
23494	-1.310101102152142	-0.7287936219795544
14238	-1.6548305269395682	8.094362590432784
55502	-1.8061356851738168	8.53246646773638
41577	-1.3284730750998477	-0.5130882826477531
59338	-1.1375481175175144	-0.7880980501172484
17731	-1.157001173572306	-0.3917739214574523
18402	-1.8312802698664192	8.481323857918937
46218	6.808129348672703	0.06562427883111821
47106	-0.984851140759747	-0.3817341793304787
58026	-1.0842637861064142	-0.7592653549272353
40669	-1.0770661356754392	-0.39462549139198105
11426	-1.3643465281829212	-0.7914290475318153
57473	-1.1988772828016534	-0.43684219068768415
48553	-1.3128145106996807	-0.806354430927539
58998	-1.210228689751512	-0.6910952031844199
51002	-1.1745245389434982	-0.8663189011472671
10738	6.893225940261713	0.1537704550153054
15898	-1.220395716370036	-0.019569345765495228
42718	-1.2212451244125833	-0.6675922444580151
45077	-1.86070624012033	8.006432058156065
44369	6.907992179807823	0.25992417851877814
34856	-1.224391232045939	-0.6513745081806827
43406	-1.2460836419029135	-0.44840007702535817
65238	-1.2856402701945793	-0.9597570024817567
52494	-1.9752306135934978	8.506794832484086
15907	-1.3571517015040968	-0.4085117265734908
24502	-1.2362292733276867	-0.7808784312887563
62557	-1.2532703437735766	-0.7201480531943184
32360	-1.1621921137801587	-0.8309060345874423
63649	-1.2287943936461996	-0.5859014960754699
22173	-1.0448304173762413	-0.8448539225051261
64126	-1.203575319253235	-0.7309139190208763
26315	-0.8200300260244217	-0.7317440429879455
31669	-1.2159476712426944	-0.4317692992180652
30577	-0.4791673207021616	-0.2515628930172961
20002	6.907610765551282	0.13104081469015438
66057	-1.0689916071395693	-0.8436682105717355
61738	-1.2457423382696244	-0.7995207724745291
56194	-1.3054222690096442	-0.763003053649571
60426	-1.1194488811566736	-0.5712138062144655
29740	-1.2903415304755645	-0.9597858676479343
19683	-1.37605461527775	-0.8077615822401868
36660	-1.4023474494355843	-0.5914492283283709
39553	6.681648267312604	0.15058940358480047
44590	-1.244591415392045	-0.7605441733352082
35369	6.762286940037077	0.16658973701783286
64898	-1.611053051594122	-0.7869913054631029
34077	-1.4033927032995226	-0.5844917252932955
64654	6.29182628751272	-0.056412066882298384
22601	-1.3038702711511154	-0.45375516517310976
32412	6.792076342345111	0.22798853012564763
54797	6.901371213736373	0.05801334750807721
45842	6.791306532322476	0.2346611260487225
62225	6.713357288615989	0.2565190991461458
24270	6.630608141439348	0.0026233546788485894
55489	-1.795619914949488	8.527740139431065
46393	-1.9745633481242244	8.50965493302526
27779	-1.1206037030845473	-0.8117956638415835
30205	-1.3166617488606636	-0.7668787844944832
26467	-1.2290788630856808	-1.0291793058011234
17862	-1.1609814622151846	-0.48171476343939473
38881	-1.310474383338935	-0.7383695102593
51837	-1.6367161560763073	-0.8547133118952586
36112	-1.162896194231711	-1.222141206530676
50297	-1.5437501893941965	8.319775145758179
39221	6.791306532322476	0.2346611260487225
60354	-0.6719130405837144	-0.06209687677668871
29032	-1.4105965278211754	-0.5258420416610243
40084	-1.9604914876872732	8.58559150815317
47933	6.9039631185690995	0.1275540495417936
66725	-1.0266679166311812	-0.6396716542319126
58813	-1.5579025527641681	-0.380637466195402
51189	-1.2819658237354274	-0.625305543158866
20770	-1.153141583332134	-0.7229552415853729
34705	-1.4336732623720767	-0.6045270818407954
63885	-1.0089884350948428	-0.7719618286639687
42693	-1.2642366584558908	-0.6782494657255309
53946	6.856392560896459	0.14963539192719444
39209	6.791306532322476	0.2346611260487225
21446	6.5305954174322585	0.1930113311495535
11585	-1.2130337876328943	-0.740338441370768
28304	-1.427765985087831	-0.500706037098655
61062	-1.220093814829279	-0.5764207867662234
20758	-1.2280458240800989	-0.7103082298978554
38117	-1.3757198559492538	-0.7781308213469944
37224	-1.3748992078851063	-0.8982501007167295
35433	-1.1953112698486223	-0.6428479241457699
22629	-0.912166223091462	-0.515389375698898
63113	-1.2576614199526661	-0.8557360909645997
24258	-1.2255167436801337	-0.7594414956444794
33724	-1.3306026333109127	-0.20317893041962723
65562	-0.7789005758977737	-0.10617349493974898
23537	-1.219783226028011	-0.8885103181127929
40912	-1.4022119478648432	-0.8723717037422144
36884	-1.2204372420063587	-0.6353382860716386
19867	-1.2123871908855801	-0.76626375638783
27751	-1.3025471018555868	-0.2401155672273097
31133	-1.2616437542822594	-0.18962396005252766
58185	6.542996523649179	0.12156790221780749
38665	-1.528802107864552	-0.4392767450396558
17686	-0.9067391852661197	-0.7685386726538159
37556	-1.4365713440139125	-0.7306839708730111
28476	-1.2849960179901945	-0.5617689660281172
29768	-1.2903415304755645	-0.9597858676479343
21334	-0.9685127351205103	-0.5928895499087519
16598	-1.2499054561360814	-0.0917995437285794
48382	-1.0550525798637471	-0.6099577023898041
36648	-1.350048676725246	-0.48106878115396867
35341	6.7674901510879355	0.23996457049452896
15091	-1.1399414837753614	-0.7279460256528089
54973	-1.389402088453683	-0.9111239107089808
12926	-0.9622343870398599	-0.2232493277934908
23245	-1.1500442550325805	-1.0264373146037056
65210	-1.3084006138366546	-0.8397371329229744
13386	-1.2468103097536827	-0.6471171128157004
33056	-1.1248629278707616	-0.6388142183723088
25634	-1.0908643368339417	-1.122147798813869
63661	-0.9203412751555432	-0.3257544635175579
12098	-1.2063023143845883	-0.4187427691229993
32348	-1.2324943006275706	-1.0416395728384504
42877	-1.1697400098618995	-0.8178337492321491
56802	-0.6382874339619039	0.13522637330627482
10857	-1.2218451848772618	-0.6447557064102891
49922	-1.2002700317783694	-0.5586613741107725
31641	-1.2219301284236537	-1.1351530806879064
20994	-1.1112849697945764	-1.0264018532774182
59502	-1.3849157105596062	-0.7005155793531759
18238	-0.5971473509817911	-0.5945944020846963
46422	-1.2226422028848314	-0.5706815820439594
31872	-1.0663181318787964	-0.5030126024718173
19126	-1.1305560860508872	-0.7541703377707648
16215	-1.1741218694757414	-0.7472942949299172
40053	-0.7036186065587676	-0.7825734393558655
54026	-1.0190704097030658	-0.8034932109222374
12073	-1.1065197554759423	-0.7697034670457876
53749	-1.2043994321059732	-0.1693968876808774
52457	-0.7242525839415348	-0.7079852163230229
14402	6.962695896284404	0.0582856603526822
62594	6.675330460589125	0.2669536020645448
55338	-1.206534846181676	-1.129933790153967
42122	6.88302467067428	0.09289762212468064
54998	-0.8142581240542824	-0.7094301858341507
44553	-1.2144478720595273	-0.8329789861394423
12715	-1.3094895317327235	-0.6072989653111378
57249	-1.1154529785175749	-0.6884365236791874
38856	-1.1362538470899923	-0.569762166225467
27976	-1.2071165564166704	-0.19834294409831016
50526	-1.1695399211678668	-0.46227695384547607
48369	-1.293497394883413	-0.6250260728519632
49077	-1.8410999173144562	8.505144110731656
66094	-0.9169299871065061	-0.3317855031599545
51638	-1.047468955769495	-0.6056518688701155
19898	6.8215469839152165	0.31599608170219906
56157	-1.3307301456893974	-0.4101593614922105
10102	-1.286568723776358	-0.5864865379063752
40721	-1.254527294260041	0.06899065418106061
29797	-1.2903415304755645	-0.9597858676479343
61937	-1.2903415304755645	-0.9597858676479343
19654	6.794449567691827	0.03932124211156589
39584	6.681766048951283	0.1504680109814816
16567	-0.9632673029692073	-0.6514831423416179
46350	-0.8858590349198029	-0.671350360049366
17679	-0.660129795728177	-0.4500520105868474
59270	-1.1482876737313685	-0.4259452268492561
14370	-1.4264501503166664	-0.6977899624388153
65589	-1.9183250087531558	8.514438616633917
52325	-1.9457213698111517	8.333972912663599
33917	-1.279664310160386	-0.4401834887257154
64697	6.6105377429944605	0.14387441017286423
54754	-1.276911500339887	4.286935646456465
45881	-0.846922837090107	-0.7247377841391136
44221	-1.6367161560763073	-0.8547133118952586
63846	-1.0976668128548985	-0.8785507194519537
25813	-1.1397459817854656	-0.6625243994864523
42650	-1.2097690656591458	-0.7512876694286184
53985	-0.9416859644533323	-0.802223755674559
13379	-1.3340756069298112	-1.0018107059137842
61089	-0.6704722261799475	-0.6996143930356475
10670	-1.2831658430040878	-0.8179928479955232
56625	-1.097103010127937	-0.739599268477062
50254	-1.3599086926774568	-0.7583369906564307
60397	-0.98363041676071	-0.631147429473669
34936	-1.3401755106939306	-0.6644651115164547
43566	-0.9721785480568669	-0.8239937036652942
44209	-1.6367161560763073	-0.8547133118952586
45117	6.738988464067048	0.033738214452332
13351	-1.18323490471958	-1.262940043214523
33081	-1.253824312760353	-0.1122986637653528
42678	-1.3102137836744092	-0.7762166770032143
30588	-0.8556141754760218	-0.6304090519579082
10658	-1.1372494345144446	-1.066458961598289
51162	-1.0499176389580216	-1.0361532392766664
48433	-1.3359265010067745	-0.7514711981968356
31696	-1.252044127464274	-0.30630556639840034
11546	-1.2550364053067087	-0.8210953068193496
57513	6.743111082834178	0.12033779824559097
58146	-1.4182876186201365	-0.42734364106487327
40709	-1.2136867655877226	-0.8051244306148957
47066	-1.1745399571728072	-0.3638855173114741
17651	-1.250473066297488	-0.864568735726172
18562	6.674606556713143	0.047921996766521945
46378	-1.1105736949901621	-0.5651102989870459
37581	-1.2449107318263695	-0.6497394599349972
41417	-1.4346714759585488	-0.5700214407389401
59258	-1.3003480804160479	-0.7300841145957333
27792	6.378641214669585	0.3328698592392829
55462	-1.4713583664105323	8.549482660905019
34088	-1.3026025056625423	-0.19094767788444175
14358	-1.3960600364517617	-0.8169068552105471
15046	6.644574388891848	0.12403312255148548
53013	-1.1335430589929947	-0.8092494098116041
13423	-1.3105062908375582	-0.3303476206374722
22826	-1.1975598025948229	-0.028733362647224255
45665	-1.5181296769797	-0.5841753340256767
25191	-1.1167952137475945	-0.6437187335690411
43214	-1.2375328779443213	-1.0367879472070896
57261	-1.2134701724982995	-0.7241568015287161
11234	-1.3074985294347468	-0.8169924642303177
48341	-1.5211289104008925	-0.6635883580851829
51610	-1.1787896635472639	-0.7626881079901304
29973	-1.4113496262920342	0.12993837157396726
36853	-1.255030040666256	-0.7842184313176318
41365	-1.3390997815393622	-0.6442793088438376
17123	-1.365321316341639	-0.4228616511930293
18210	-1.112448142323258	-0.41257380248389164
10894	6.976300811084492	0.15450824562167784
47714	-1.052145246206434	-0.7085425432962421
20957	-1.583439643475524	-0.7656353294217326
58634	-1.1822327951028535	-0.696829472205103
66902	-1.2104123369415116	-0.8200662011894302
53761	-1.029011894441204	0.5831338130498875
22198	-1.263213064678301	-0.728264298301055
15734	-1.1897000775089501	-0.6541663222845161
23286	-1.1927150860785378	-0.6007886981096995
55310	-1.2532748734681778	-0.9974813702658332
23709	-1.219009180277347	-0.6627417476498717
62033	-1.2525955341314885	-0.3525889573383427
