rhea_id	PC1	PC2	cluster	class	class_label
10066	-0.9526088475595692	-0.7561609811508521	3	2	Transferases
10069	-1.021565675469947	-0.483388349951038	0	2	Transferases
10070	-1.021565675469947	-0.483388349951038	0	2	Transferases
10073	-1.2477910795020977	-0.9538431684908796	2	2	Transferases
10074	-1.2477910795020977	-0.9538431684908796	2	2	Transferases
10077	-1.2721735330053359	-0.8406461272787598	3	3	Hydrolases
10078	-1.2721735330053359	-0.8406461272787598	3	3	Hydrolases
10081	6.742894604051696	0.10347532750277398	1	1	Oxidoreductases
10082	6.742894604051696	0.10347532750277398	1	1	Oxidoreductases
10085	-0.5821472434190752	-0.5084718299426899	3	1	Oxidoreductases
10086	-0.5821472434190752	-0.5084718299426899	3	1	Oxidoreductases
10089	-1.1656750666220999	-0.7195511283153893	0	2	Transferases
10090	-1.1656750666220999	-0.7195511283153893	0	2	Transferases
10093	-1.345869009068346	-0.6637125958916249	3	3	Hydrolases
10094	-1.345869009068346	-0.6637125958916249	3	3	Hydrolases
10097	-1.216305681534534	-0.5522158581545341	2	2	Transferases
10098	-1.216305681534534	-0.5522158581545341	2	2	Transferases
10101	-1.268381847141925	-0.5722492265782377	3	3	Hydrolases
10102	-1.268381847141925	-0.5722492265782377	3	3	Hydrolases
10105	-0.9118738008666873	-0.42948953785836447	3	1	Oxidoreductases
10106	-0.9118738008666873	-0.42948953785836447	3	1	Oxidoreductases
10109	6.595795748617289	0.12747807696115404	1	1	Oxidoreductases
10110	6.595795748617289	0.12747807696115404	1	1	Oxidoreductases
10113	-1.273760104811712	-0.9830343681064841	3	4	Lyases
10114	-1.273760104811712	-0.9830343681064841	3	4	Lyases
10117	6.915870645231724	0.1864842605822324	1	1	Oxidoreductases
10118	6.915870645231724	0.1864842605822324	1	1	Oxidoreductases
10121	-0.3593423856164068	0.5238867812931084	3	3	Hydrolases
10122	-0.3593423856164068	0.5238867812931084	3	3	Hydrolases
10125	6.645865160724068	0.1827722433760669	1	1	Oxidoreductases
10126	6.645865160724068	0.1827722433760669	1	1	Oxidoreductases
10129	-1.0483404935421985	-0.5975856547555366	3	5	Isomerases
10130	-1.0483404935421985	-0.5975856547555366	3	5	Isomerases
10133	-1.4593861024068442	-0.7981263299178519	5	6	Ligases
10134	-1.4593861024068442	-0.7981263299178519	5	6	Ligases
10137	-1.2539282602228485	-0.5668062658895007	3	4	Lyases
10138	-1.2539282602228485	-0.5668062658895007	3	4	Lyases
10141	6.840056991987359	0.26167268556478535	1	1	Oxidoreductases
10142	6.840056991987359	0.26167268556478535	1	1	Oxidoreductases
10145	-1.1604561761722436	-0.4508387694208606	3	3	Hydrolases
10146	-1.1604561761722436	-0.4508387694208606	3	3	Hydrolases
10149	-0.9466654983004749	0.17351421242148787	3	3	Hydrolases
10150	-0.9466654983004749	0.17351421242148787	3	3	Hydrolases
10153	-1.2127587038439873	-0.7510055830689386	3	2	Transferases
10154	-1.2127587038439873	-0.7510055830689386	3	2	Transferases
10157	-1.8964706382217174	8.468003470694548	6	1	Oxidoreductases
10158	-1.8964706382217174	8.468003470694548	6	1	Oxidoreductases
10161	7.014196723999215	0.05129051220467932	1	1	Oxidoreductases
10162	7.014196723999215	0.05129051220467932	1	1	Oxidoreductases
10165	-1.1914984533240565	-0.7171969843981588	3	4	Lyases
10166	-1.1914984533240565	-0.7171969843981588	3	4	Lyases
10169	-1.244879252879112	-0.6477554723408396	3	1	Oxidoreductases
10170	-1.244879252879112	-0.6477554723408396	3	1	Oxidoreductases
10173	-1.1221028929968428	-0.7704964412654971	3	3	Hydrolases
10174	-1.1221028929968428	-0.7704964412654971	3	3	Hydrolases
10177	6.791101450448744	0.23814535244037607	1	1	Oxidoreductases
10178	6.791101450448744	0.23814535244037607	1	1	Oxidoreductases
10181	6.343195679598841	0.0019506767590427513	1	1	Oxidoreductases
10182	6.343195679598841	0.0019506767590427513	1	1	Oxidoreductases
10185	-0.9602354364366144	-0.6912906484588867	3	3	Hydrolases
10186	-0.9602354364366144	-0.6912906484588867	3	3	Hydrolases
10189	-1.020755120073401	-0.5249442903801006	5	2	Transferases
10190	-1.020755120073401	-0.5249442903801006	5	2	Transferases
10193	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10194	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10197	-0.644391384227407	-0.6034222309190579	3	4	Lyases
10198	-0.644391384227407	-0.6034222309190579	3	4	Lyases
10201	6.841435083439451	0.1255218103856679	1	1	Oxidoreductases
10202	6.841435083439451	0.1255218103856679	1	1	Oxidoreductases
10205	-1.8159096607280074	7.6877202241426135	6	1	Oxidoreductases
10206	-1.8159096607280074	7.6877202241426135	6	1	Oxidoreductases
10209	-0.7023815620478981	-0.40339700116603516	3	2	Transferases
10210	-0.7023815620478981	-0.40339700116603516	3	2	Transferases
10213	-1.1117063597292796	-0.5572760715610787	3	2	Transferases
10214	-1.1117063597292796	-0.5572760715610787	3	2	Transferases
10217	-1.123829483375682	-0.9141949654471911	3	2	Transferases
10218	-1.123829483375682	-0.9141949654471911	3	2	Transferases
10221	-1.5855245126617528	-0.4289734133797072	4	6	Ligases
10222	-1.5855245126617528	-0.4289734133797072	4	6	Ligases
10225	-1.220627041460962	-0.44769627858019184	3	2	Transferases
10226	-1.220627041460962	-0.44769627858019184	3	2	Transferases
10229	-0.9643688242860975	-0.6586614951346129	3	Unknown	
10230	-0.9643688242860975	-0.6586614951346129	3	Unknown	
10233	0.18281260641496455	-0.6276566990060675	4	2	Transferases
10234	0.18281260641496455	-0.6276566990060675	4	2	Transferases
10237	-0.9578068001052049	-0.6228953754082687	0	2	Transferases
10238	-0.9578068001052049	-0.6228953754082687	0	2	Transferases
10241	6.77491634008621	0.16244101065969138	1	1	Oxidoreductases
10242	6.77491634008621	0.16244101065969138	1	1	Oxidoreductases
10245	-1.0447859570023965	-0.6133503411143726	3	3	Hydrolases
10246	-1.0447859570023965	-0.6133503411143726	3	3	Hydrolases
10249	-1.5841067634925268	-0.6639917581987552	4	3	Hydrolases
10250	-1.5841067634925268	-0.6639917581987552	4	3	Hydrolases
10253	-1.3864293969409691	-0.6918927007831419	3	2	Transferases
10254	-1.3864293969409691	-0.6918927007831419	3	2	Transferases
10257	-1.4751807801495649	-0.9328551683019948	0	2	Transferases
10258	-1.4751807801495649	-0.9328551683019948	0	2	Transferases
10261	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10262	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10265	-1.1580782634173163	-0.7080969907646596	3	5	Isomerases
10266	-1.1580782634173163	-0.7080969907646596	3	5	Isomerases
10269	-1.1135001400258193	-0.6496593168137215	3	4	Lyases
10270	-1.1135001400258193	-0.6496593168137215	3	4	Lyases
10273	-1.364198955680065	-0.6897526317562456	3	2	Transferases
10274	-1.364198955680065	-0.6897526317562456	3	2	Transferases
10277	-1.1502584949605315	-0.8515694587223402	4	2	Transferases
10278	-1.1502584949605315	-0.8515694587223402	4	2	Transferases
10281	-1.1098974217695212	-0.7163689615483719	2	2	Transferases
10282	-1.1098974217695212	-0.7163689615483719	2	2	Transferases
10285	-1.3004463222218348	-0.7573308997683563	3	5	Isomerases
10286	-1.3004463222218348	-0.7573308997683563	3	5	Isomerases
10289	-1.141010371786518	-0.6972423811894403	3	3	Hydrolases
10290	-1.141010371786518	-0.6972423811894403	3	3	Hydrolases
10293	-0.952015708323021	-0.5806891644365376	5	2	Transferases
10294	-0.952015708323021	-0.5806891644365376	5	2	Transferases
10297	6.914332360252337	0.11875678753399335	1	1	Oxidoreductases
10298	6.914332360252337	0.11875678753399335	1	1	Oxidoreductases
10301	6.914332360252337	0.11875678753399335	1	1	Oxidoreductases
10302	6.914332360252337	0.11875678753399335	1	1	Oxidoreductases
10305	-1.266553071092884	-0.2836892740610782	5	2	Transferases
10306	-1.266553071092884	-0.2836892740610782	5	2	Transferases
10313	6.416623051294106	0.15179915881265763	1	1	Oxidoreductases
10314	6.416623051294106	0.15179915881265763	1	1	Oxidoreductases
10317	-1.103956877553442	-0.5807109263938507	3	1	Oxidoreductases
10318	-1.103956877553442	-0.5807109263938507	3	1	Oxidoreductases
10321	-0.9492950996575517	-0.7440268928077889	3	4	Lyases
10322	-0.9492950996575517	-0.7440268928077889	3	4	Lyases
10325	6.93447321551768	0.06298971137324774	1	1	Oxidoreductases
10326	6.93447321551768	0.06298971137324774	1	1	Oxidoreductases
10329	6.93447321551768	0.06298971137324774	1	1	Oxidoreductases
10330	6.93447321551768	0.06298971137324774	1	1	Oxidoreductases
10333	-1.1649135494785072	-0.5421927949058061	5	2	Transferases
10334	-1.1649135494785072	-0.5421927949058061	5	2	Transferases
10337	-1.0363018705668954	-0.6704135365000421	3	4	Lyases
10338	-1.0363018705668954	-0.6704135365000421	3	4	Lyases
10341	-1.3197825793177218	-0.5905114438267554	4	4	Lyases
10342	-1.3197825793177218	-0.5905114438267554	4	4	Lyases
10345	-1.257730308627404	-0.7202540233648926	5	2	Transferases
10346	-1.257730308627404	-0.7202540233648926	5	2	Transferases
10349	-1.2098814058532599	-0.5947803538971755	3	3	Hydrolases
10350	-1.2098814058532599	-0.5947803538971755	3	3	Hydrolases
10353	-1.1527427024695762	-0.46549899362140734	3	3	Hydrolases
10354	-1.1527427024695762	-0.46549899362140734	3	3	Hydrolases
10357	6.991628766430785	0.05827066284499837	1	1	Oxidoreductases
10358	6.991628766430785	0.05827066284499837	1	1	Oxidoreductases
10361	-1.2649176697611075	-0.6267047755433605	3	3	Hydrolases
10362	-1.2649176697611075	-0.6267047755433605	3	3	Hydrolases
10365	-0.9835408328597705	-0.8196998967080865	5	2	Transferases
10366	-0.9835408328597705	-0.8196998967080865	5	2	Transferases
10369	-1.1698787424202433	-0.6304030077524226	3	2	Transferases
10370	-1.1698787424202433	-0.6304030077524226	3	2	Transferases
10373	6.2153808318555495	0.07141663326259776	1	1	Oxidoreductases
10374	6.2153808318555495	0.07141663326259776	1	1	Oxidoreductases
10377	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10378	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10381	-0.889611373723971	-0.0757661918227946	4	2	Transferases
10382	-0.889611373723971	-0.0757661918227946	4	2	Transferases
10385	-1.2461111660945472	-0.7859721812219069	4	Unknown	
10386	-1.2461111660945472	-0.7859721812219069	4	Unknown	
10389	-1.1408605781928265	-0.8712023846820737	3	4	Lyases
10390	-1.1408605781928265	-0.8712023846820737	3	4	Lyases
10393	6.583961959100232	0.021799269755550035	1	1	Oxidoreductases
10394	6.583961959100232	0.021799269755550035	1	1	Oxidoreductases
10397	6.854826353792519	0.3288569505497296	1	1	Oxidoreductases
10398	6.854826353792519	0.3288569505497296	1	1	Oxidoreductases
10401	-1.02148780478762	-0.7138489208199155	3	2	Transferases
10402	-1.02148780478762	-0.7138489208199155	3	2	Transferases
10409	-1.147167465686881	-0.9229185585622336	5	2	Transferases
10410	-1.147167465686881	-0.9229185585622336	5	2	Transferases
10413	-1.4771043378878028	-0.6297080058436696	0	3	Hydrolases
10414	-1.4771043378878028	-0.6297080058436696	0	3	Hydrolases
10417	-0.9242343522002975	-0.6004775378321321	3	4	Lyases
10418	-0.9242343522002975	-0.6004775378321321	3	4	Lyases
10421	-0.9638927965214753	-0.7300125068491844	3	2	Transferases
10422	-0.9638927965214753	-0.7300125068491844	3	2	Transferases
10425	-0.8629794660250092	-0.22881877250712598	3	3	Hydrolases
10426	-0.8629794660250092	-0.22881877250712598	3	3	Hydrolases
10429	-1.1927436320331928	-0.5335510292414906	3	1	Oxidoreductases
10430	-1.1927436320331928	-0.5335510292414906	3	1	Oxidoreductases
10433	-0.6808946391126749	-0.4481600082996888	3	3	Hydrolases
10434	-0.6808946391126749	-0.4481600082996888	3	3	Hydrolases
10437	-0.8626629127764405	-0.7660443920556383	3	4	Lyases
10438	-0.8626629127764405	-0.7660443920556383	3	4	Lyases
10441	-1.1271451234234535	-0.7138236092224919	3	3	Hydrolases
10442	-1.1271451234234535	-0.7138236092224919	3	3	Hydrolases
10445	-1.2141943003784952	-1.1395946296426664	2	2	Transferases
10446	-1.2141943003784952	-1.1395946296426664	2	2	Transferases
10449	-0.9126607592993278	-0.37211609939073076	3	1	Oxidoreductases
10450	-0.9126607592993278	-0.37211609939073076	3	1	Oxidoreductases
10453	-1.7969581833119601	8.187740377798912	6	Unknown	
10454	-1.7969581833119601	8.187740377798912	6	Unknown	
10457	-1.2710512473596964	-0.8820312443934593	5	2	Transferases
10458	-1.2710512473596964	-0.8820312443934593	5	2	Transferases
10461	-1.1965801115041788	-0.5795188130979811	3	5	Isomerases
10462	-1.1965801115041788	-0.5795188130979811	3	5	Isomerases
10465	-0.9620686459876577	-0.35364542694448137	3	3	Hydrolases
10466	-0.9620686459876577	-0.35364542694448137	3	3	Hydrolases
10469	-1.1393282520586618	-0.5447306460356685	3	4	Lyases
10470	-1.1393282520586618	-0.5447306460356685	3	4	Lyases
10473	-0.9553991507266364	-0.869103971478017	3	4	Lyases
10474	-0.9553991507266364	-0.869103971478017	3	4	Lyases
10481	-1.2804523345292114	-0.5971999119179157	3	Unknown	
10482	-1.2804523345292114	-0.5971999119179157	3	Unknown	
10485	-0.9643358002277742	0.014321608635338177	3	3	Hydrolases
10486	-0.9643358002277742	0.014321608635338177	3	3	Hydrolases
10489	-1.1438795015381726	-0.5675145228289347	3	6	Ligases
10490	-1.1438795015381726	-0.5675145228289347	3	6	Ligases
10493	-1.4053344160978953	-0.6934530131789003	3	3	Hydrolases
10494	-1.4053344160978953	-0.6934530131789003	3	3	Hydrolases
10501	-1.2649850763709416	-0.6629242443755841	5	2	Transferases
10502	-1.2649850763709416	-0.6629242443755841	5	2	Transferases
10509	-1.1555448596090911	-0.4724170411944469	3	2	Transferases
10510	-1.1555448596090911	-0.4724170411944469	3	2	Transferases
10517	6.949265702678216	0.051992260538224346	1	1	Oxidoreductases
10518	6.949265702678216	0.051992260538224346	1	1	Oxidoreductases
10521	-1.1605304174113313	-0.7135474973412167	0	2	Transferases
10522	-1.1605304174113313	-0.7135474973412167	0	2	Transferases
10525	-0.9758473509576645	-0.688654134998728	3	4	Lyases
10526	-0.9758473509576645	-0.688654134998728	3	4	Lyases
10529	-1.6524947000458146	8.482730415344719	6	1	Oxidoreductases
10530	-1.6524947000458146	8.482730415344719	6	1	Oxidoreductases
10533	-1.291838984623867	-0.6124011011374153	3	4	Lyases
10534	-1.291838984623867	-0.6124011011374153	3	4	Lyases
10537	-1.22509019104246	-0.758419351797535	3	3	Hydrolases
10538	-1.22509019104246	-0.758419351797535	3	3	Hydrolases
10541	-1.2681353804656703	-0.7258862268309618	3	4	Lyases
10542	-1.2681353804656703	-0.7258862268309618	3	4	Lyases
10549	-1.0691597154236336	-0.3923313876505522	3	1	Oxidoreductases
10550	-1.0691597154236336	-0.3923313876505522	3	1	Oxidoreductases
10553	-1.2420993799545392	-0.6850721028741846	3	1	Oxidoreductases
10554	-1.2420993799545392	-0.6850721028741846	3	1	Oxidoreductases
10557	-1.4722694054284298	-0.10493787087191582	3	2	Transferases
10558	-1.4722694054284298	-0.10493787087191582	3	2	Transferases
10561	-0.8354049331080353	-0.32915295454829	3	3	Hydrolases
10562	-0.8354049331080353	-0.32915295454829	3	3	Hydrolases
10565	-1.1183217216867496	-0.8166655421987423	3	3	Hydrolases
10566	-1.1183217216867496	-0.8166655421987423	3	3	Hydrolases
10569	-0.8728406353386617	-0.2986307189956466	0	2	Transferases
10570	-0.8728406353386617	-0.2986307189956466	0	2	Transferases
10573	-1.0618767651296854	-0.791527420122706	3	5	Isomerases
10574	-1.0618767651296854	-0.791527420122706	3	5	Isomerases
10577	-1.479566604492278	-0.5672462517618903	4	2	Transferases
10578	-1.479566604492278	-0.5672462517618903	4	2	Transferases
10581	-1.3492724055242462	-0.6580389244486432	3	6	Ligases
10582	-1.3492724055242462	-0.6580389244486432	3	6	Ligases
10585	6.198536155207788	0.16936682306427125	1	2	Transferases
10586	6.198536155207788	0.16936682306427125	1	2	Transferases
10589	6.546254074771902	0.1786986137861623	1	2	Transferases
10590	6.546254074771902	0.1786986137861623	1	2	Transferases
10593	-1.7885256118577364	8.544652835797018	6	Unknown	
10594	-1.7885256118577364	8.544652835797018	6	Unknown	
10597	-1.1202494100909963	-0.7859353155317969	3	2	Transferases
10598	-1.1202494100909963	-0.7859353155317969	3	2	Transferases
10601	-1.0878330093416602	-0.5841021273688939	3	5	Isomerases
10602	-1.0878330093416602	-0.5841021273688939	3	5	Isomerases
10605	-1.437973128589701	-0.4863309945038443	3	3	Hydrolases
10606	-1.437973128589701	-0.4863309945038443	3	3	Hydrolases
10609	-1.7785906004256427	8.56974330390923	6	1	Oxidoreductases
10610	-1.7785906004256427	8.56974330390923	6	1	Oxidoreductases
10613	-0.9536005164010407	-0.5011950052563681	0	2	Transferases
10614	-0.9536005164010407	-0.5011950052563681	0	2	Transferases
10617	6.6358526840247425	0.03174699433179002	1	1	Oxidoreductases
10618	6.6358526840247425	0.03174699433179002	1	1	Oxidoreductases
10621	6.31413845205614	-0.06003521120328157	1	1	Oxidoreductases
10622	6.31413845205614	-0.06003521120328157	1	1	Oxidoreductases
10625	-1.3474397164515186	-0.7813964353614161	3	Unknown	
10626	-1.3474397164515186	-0.7813964353614161	3	Unknown	
10629	-1.2665090655008095	-0.8325218635654842	0	2	Transferases
10630	-1.2665090655008095	-0.8325218635654842	0	2	Transferases
10633	6.949891259438122	0.0377400446342845	1	1	Oxidoreductases
10634	6.949891259438122	0.0377400446342845	1	1	Oxidoreductases
10637	6.949891259438122	0.0377400446342845	1	1	Oxidoreductases
10638	6.949891259438122	0.0377400446342845	1	1	Oxidoreductases
10645	-0.5263844226301363	-0.5605189663516186	3	3	Hydrolases
10646	-0.5263844226301363	-0.5605189663516186	3	3	Hydrolases
10649	6.913232180715567	0.08425444079408904	1	Unknown	
10650	6.913232180715567	0.08425444079408904	1	Unknown	
10653	6.931245447778221	0.05548615373012236	1	1	Oxidoreductases
10654	6.931245447778221	0.05548615373012236	1	1	Oxidoreductases
10657	-1.1117708270587499	-1.0523001235443625	2	2	Transferases
10658	-1.1117708270587499	-1.0523001235443625	2	2	Transferases
10661	-1.2834603041640096	-0.810109794624795	3	5	Isomerases
10662	-1.2834603041640096	-0.810109794624795	3	5	Isomerases
10665	6.723331803744021	0.06403660495804869	1	1	Oxidoreductases
10666	6.723331803744021	0.06403660495804869	1	1	Oxidoreductases
10669	-1.2684103418168844	-0.8051694082468797	3	2	Transferases
10670	-1.2684103418168844	-0.8051694082468797	3	2	Transferases
10673	-0.9681054700346696	0.5999672432119304	3	4	Lyases
10674	-0.9681054700346696	0.5999672432119304	3	4	Lyases
10677	-0.985126847789001	-0.6734305824830734	3	Unknown	
10678	-0.985126847789001	-0.6734305824830734	3	Unknown	
10681	-0.9258163520245375	-0.7135225083498631	3	5	Isomerases
10682	-0.9258163520245375	-0.7135225083498631	3	5	Isomerases
10685	-1.1498817771002092	-0.6887956640807984	3	3	Hydrolases
10686	-1.1498817771002092	-0.6887956640807984	3	3	Hydrolases
10689	-1.3699091384905835	-0.5489171057481688	3	3	Hydrolases
10690	-1.3699091384905835	-0.5489171057481688	3	3	Hydrolases
10693	-0.6492941452846267	0.7718907738664014	3	1	Oxidoreductases
10694	-0.6492941452846267	0.7718907738664014	3	1	Oxidoreductases
10697	-1.6431658943600713	-0.5530213812697005	4	6	Ligases
10698	-1.6431658943600713	-0.5530213812697005	4	6	Ligases
10701	-1.2751077180271333	-0.688051920163082	3	3	Hydrolases
10702	-1.2751077180271333	-0.688051920163082	3	3	Hydrolases
10705	-1.688839623889378	-0.678715011199983	4	6	Ligases
10706	-1.688839623889378	-0.678715011199983	4	6	Ligases
10709	-1.36081400255478	-0.4841542404550584	4	2	Transferases
10710	-1.36081400255478	-0.4841542404550584	4	2	Transferases
10713	-1.0673006469907045	-0.4183730019451256	3	1	Oxidoreductases
10714	-1.0673006469907045	-0.4183730019451256	3	1	Oxidoreductases
10717	-1.367969439432408	-0.8350224482349861	3	5	Isomerases
10718	-1.367969439432408	-0.8350224482349861	3	5	Isomerases
10721	-0.9480851433295788	-0.8465802762262041	3	1	Oxidoreductases
10722	-0.9480851433295788	-0.8465802762262041	3	1	Oxidoreductases
10725	7.00258135909604	0.06341591636642714	1	1	Oxidoreductases
10726	7.00258135909604	0.06341591636642714	1	1	Oxidoreductases
10729	7.00258135909604	0.06341591636642714	1	1	Oxidoreductases
10730	7.00258135909604	0.06341591636642714	1	1	Oxidoreductases
10737	6.91522346168586	0.1531235459091288	1	1	Oxidoreductases
10738	6.91522346168586	0.1531235459091288	1	1	Oxidoreductases
10741	6.894523023717197	0.25164484884327065	1	1	Oxidoreductases
10742	6.894523023717197	0.25164484884327065	1	1	Oxidoreductases
10745	6.398695740082799	0.03749334848753651	1	1	Oxidoreductases
10746	6.398695740082799	0.03749334848753651	1	1	Oxidoreductases
10749	-1.1035619753132169	-0.7746957447657344	3	4	Lyases
10750	-1.1035619753132169	-0.7746957447657344	3	4	Lyases
10753	-1.1144110828382137	-0.5850676488896704	3	6	Ligases
10754	-1.1144110828382137	-0.5850676488896704	3	6	Ligases
10757	-1.5095419035570987	-0.6782362095516659	4	2	Transferases
10758	-1.5095419035570987	-0.6782362095516659	4	2	Transferases
10761	-0.9652305782641935	-0.717163057619959	3	4	Lyases
10762	-0.9652305782641935	-0.717163057619959	3	4	Lyases
10765	-0.6088256013260795	-0.6128606480613734	3	1	Oxidoreductases
10766	-0.6088256013260795	-0.6128606480613734	3	1	Oxidoreductases
10769	-0.7355394219733536	-0.6173266421632321	3	1	Oxidoreductases
10770	-0.7355394219733536	-0.6173266421632321	3	1	Oxidoreductases
10773	-1.142344004620251	-0.8208456554532083	3	3	Hydrolases
10774	-1.142344004620251	-0.8208456554532083	3	3	Hydrolases
10777	6.708483444914607	0.04987779965665223	1	1	Oxidoreductases
10778	6.708483444914607	0.04987779965665223	1	1	Oxidoreductases
10781	6.708483444914607	0.04987779965665223	1	1	Oxidoreductases
10782	6.708483444914607	0.04987779965665223	1	1	Oxidoreductases
10785	-0.94941585210645	-0.38468109014235397	3	Unknown	
10786	-0.94941585210645	-0.38468109014235397	3	Unknown	
10789	-1.3676351179749084	-0.8049225878787232	3	2	Transferases
10790	-1.3676351179749084	-0.8049225878787232	3	2	Transferases
10793	-0.9575904813249746	-0.7353545970727177	3	4	Lyases
10794	-0.9575904813249746	-0.7353545970727177	3	4	Lyases
10797	6.7815526915969855	0.2474155740419477	1	1	Oxidoreductases
10798	6.7815526915969855	0.2474155740419477	1	1	Oxidoreductases
10801	-0.9880197588149197	-0.4002448237570344	4	2	Transferases
10802	-0.9880197588149197	-0.4002448237570344	4	2	Transferases
10805	-1.0565309837008818	-0.7964466426444857	3	5	Isomerases
10806	-1.0565309837008818	-0.7964466426444857	3	5	Isomerases
10809	-1.0512010859310985	-0.6846249727137852	3	1	Oxidoreductases
10810	-1.0512010859310985	-0.6846249727137852	3	1	Oxidoreductases
10813	6.750475141671783	0.052603955321608394	1	1	Oxidoreductases
10814	6.750475141671783	0.052603955321608394	1	1	Oxidoreductases
10817	-1.2897199823636079	-0.866413480155762	3	3	Hydrolases
10818	-1.2897199823636079	-0.866413480155762	3	3	Hydrolases
10821	-1.1304291572797625	-0.7936580538342807	3	5	Isomerases
10822	-1.1304291572797625	-0.7936580538342807	3	5	Isomerases
10825	6.9485300628420745	0.015601580280235054	1	1	Oxidoreductases
10826	6.9485300628420745	0.015601580280235054	1	1	Oxidoreductases
10829	-1.3351405552387372	-0.8634449170233198	5	6	Ligases
10830	-1.3351405552387372	-0.8634449170233198	5	6	Ligases
10833	-1.4514258556584465	0.09304786547686046	3	3	Hydrolases
10834	-1.4514258556584465	0.09304786547686046	3	3	Hydrolases
10837	6.692096071752892	0.3108021864013847	1	1	Oxidoreductases
10838	6.692096071752892	0.3108021864013847	1	1	Oxidoreductases
10841	-1.1597853295567886	-0.7223101627231158	3	4	Lyases
10842	-1.1597853295567886	-0.7223101627231158	3	4	Lyases
10845	-0.9702472211485834	-0.8182732344357803	3	2	Transferases
10846	-0.9702472211485834	-0.8182732344357803	3	2	Transferases
10849	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10850	-1.2657986554114211	-0.9470244964400399	3	7	Translocases
10853	-1.159547559927022	-0.5731926896468291	4	2	Transferases
10854	-1.159547559927022	-0.5731926896468291	4	2	Transferases
10857	-1.2047103732415718	-0.6278494702687042	0	2	Transferases
10858	-1.2047103732415718	-0.6278494702687042	0	2	Transferases
10861	6.178886309853849	0.17292580482169925	1	1	Oxidoreductases
10862	6.178886309853849	0.17292580482169925	1	1	Oxidoreductases
10865	6.178886309853849	0.17292580482169925	1	1	Oxidoreductases
10866	6.178886309853849	0.17292580482169925	1	1	Oxidoreductases
10869	-1.2180747116706256	-0.7060245346418258	5	2	Transferases
10870	-1.2180747116706256	-0.7060245346418258	5	2	Transferases
10873	-1.329056564024914	-0.5456612187792155	3	3	Hydrolases
10874	-1.329056564024914	-0.5456612187792155	3	3	Hydrolases
10877	-0.9987601457348363	-0.7712560482055093	3	4	Lyases
10878	-0.9987601457348363	-0.7712560482055093	3	4	Lyases
10881	-0.6850393386537122	-0.14298413374668523	3	3	Hydrolases
10882	-0.6850393386537122	-0.14298413374668523	3	3	Hydrolases
10885	-1.0516883289091572	-0.6639286164634057	3	4	Lyases
10886	-1.0516883289091572	-0.6639286164634057	3	4	Lyases
10893	6.9977427212886525	0.14982413466388375	1	Unknown	
